cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
801166.0,GV_008702,8702,POW.,CAN,POWER CORP CANADA,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Power Corporation of Canada operates as diversified international management and holding company with interests in the financial services, sustainable and renewable energy, asset management, and other business sectors in North America, Europe, and Asia.",0,-0.014142271134238332,-0.11668056875006066
813621.0,GV_014182,14182,ACO,USA,AMCOL INTERNATIONAL CORP,Materials,Materials,Metals & Mining,Diversified Metals & Mining,1400,212325,Clay and Ceramic and Refractory Minerals Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),AMCOL International Corporation is engaged in the development and application of minerals and technology products and services to various industrial and consumer markets.,0,0.05652846823238854,0.2655876880395655
818479.0,GV_013700,13700,XRAY,USA,DENTSPLY SIRONA INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,3843,339114,Dental Equipment and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"DENTSPLY SIRONA Inc. designs, develops, manufactures, and markets various dental and oral health products, and other consumable healthcare products primarily for the professional dental market worldwide.",0,-0.13642126199932753,-0.058953856219200886
860546.0,GV_024825,24825,OFC,USA,CORPORATE OFFICE PROPERT,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"COPT is a REIT that owns, manages, leases, develops and selectively acquires office and data center properties.",0,0.3186742617757956,0.30614226761332197
861842.0,GV_023500,23500,CATY,USA,CATHAY GENERAL BANCORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Cathay General Bancorp operates as the holding company for Cathay Bank that offers various commercial banking products and services to individuals, professionals, and small to medium-sized businesses in the United States.",0,0.29634958237059095,0.03405355044134587
883943.0,GV_025108,25108,CBKC,USA,CHRISTOPHER & BANKS CORP,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5621,448120,Women's Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Christopher & Banks Corporation, through its subsidiaries, operates as a specialty retailer of private-brand women’s apparel and accessories in the United States.",0,0.14807902497673167,0.11096202139843792
886125.0,GV_101352,101352,ALU,FRA,ALCATEL-LUCENT,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3661,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Alcatel-Lucent provides Internet protocol (IP) and cloud networking, and ultra-broadband access worldwide.",0,0.21646139243270945,-0.001638370723883615
886977.0,GV_013971,13971,MX.,CAN,METHANEX CORP,Materials,Materials,Chemicals,Commodity Chemicals,2860,325110,Petrochemical Manufacturing,Manufacturing,Chemical Manufacturing,"Methanex Corporation produces and supplies methanol in North America, the Asia Pacific, Europe, and South America.",0,0.12283697423753152,0.1702007106430108
899715.0,GV_028340,28340,SKT,USA,TANGER FACTORY OUTLET CTRS,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Tanger Factory Outlet Centers, Inc. (NYSE: SKT), is a publicly-traded REIT headquartered in Greensboro, North Carolina that presently operates and owns, or has an ownership interest in, a portfolio of 39 upscale outlet shopping centers.",0,0.2225907583623002,-0.2590564384769307
900349.0,GV_028303,28303,PERY,USA,ELLIS PERRY INTL INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",2320,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"Perry Ellis International, Inc. designs, sources, markets, and licenses apparel products, accessories, and fragrances.",0,0.29595560074856087,0.2203068449328845
903571.0,GV_020488,20488,GSC.,CAN,GOLDEN STAR RESOURCES LTD,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),Golden Star Resources Ltd. operates as a gold mining and exploration company.,0,0.4637829624312548,-0.0033517508087636374
907242.0,GV_028704,28704,MCRI,USA,MONARCH CASINO & RESORT INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,7990,721120,Casino Hotels,Accommodation and Food Services,Accommodation,"Monarch Casino & Resort, Inc., through its subsidiaries, owns and operates the Atlantis Casino Resort Spa, a hotel/casino facility in Reno, Nevada.",0,0.23466852790399012,0.46076060835952753
910073.0,GV_029282,29282,NYCB,USA,NEW YORK CMNTY BANCORP INC,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,6036,522120,Savings Institutions,Finance and Insurance,Credit Intermediation and Related Activities,"New York Community Bancorp, Inc. operates as a bank holding company for New York Community Bank that provides banking products and services in Metro New York, New Jersey, Ohio, Florida, and Arizona.",0,0.24570011203471534,-0.07964563099070307
910322.0,GV_029246,29246,AF,USA,ASTORIA FINANCIAL CORP,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance,6035,522120,Savings Institutions,Finance and Insurance,Credit Intermediation and Related Activities," As of October 2, 2017, Astoria Financial Corporation was acquired by Sterling Bancorp. Astoria Financial Corporation operates as the holding company for Astoria Bank that provides various financial products and services to individuals and businesses.",0,0.2605578559154871,0.22597373872460985
910406.0,GV_029609,29609,HAIN,USA,HAIN CELESTIAL GROUP INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2000,311,Food Manufacturing,Manufacturing,Food Manufacturing,"The Hain Celestial Group, Inc. manufactures, markets, distributes, and sells organic and natural products.",0,0.3216287716562071,0.07830623102116514
912093.0,GV_029241,29241,VIAV,USA,VIAVI SOLUTIONS INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Viavi Solutions Inc. provides network test, monitoring, and assurance solutions to communications service providers, enterprises, network equipment manufacturers, civil government, military, and avionics customers worldwide.",0,0.29432350158981474,0.08373952032614146
912513.0,GV_029511,29511,CYT,USA,CYTEC INDUSTRIES INC,Materials,Materials,Chemicals,Specialty Chemicals,2890,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Cytec Industries Inc., a specialty materials and chemicals company, focuses on developing, manufacturing, and selling value-added products for aerospace and industrial materials, mining, and plastics industries.",0,0.33385247002245777,-0.006827263497925017
919012.0,GV_030059,30059,AEO,USA,AMERN EAGLE OUTFITTERS INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5600,4481,Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"American Eagle Outfitters, Inc. operates as a specialty retailer that provides clothing, accessories, and personal care products under the American Eagle and Aerie brands.",0,0.33063530134531033,0.48954059301161396
920522.0,GV_030293,30293,ESS,USA,ESSEX PROPERTY TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Residential REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"Essex Property Trust, Inc., an S&P 500 company, is a fully integrated real estate investment trust (REIT) that acquires, develops, redevelops, and manages multifamily residential properties in selected West Coast markets.",0,0.28545102869838684,0.8796747448234952
921638.0,GV_026768,26768,SSRM.,CAN,SSR MINING INC,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"SSR Mining Inc. engages in the acquisition, exploration, development, and operation of precious metal resource properties in the Americas.",0,0.19082172427435812,-0.04821738208373874
931015.0,GV_014311,14311,PII,USA,POLARIS INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3790,336999,All Other Transportation Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Polaris Inc. designs, engineers, manufactures, and markets power sports vehicles worldwide.",0,0.05249606999767259,-0.27326723702264427
1003518.0,GV_061955,61955,AGF.B,CAN,AGF MANAGEMENT LTD  -CL B,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6211,523110,Investment Banking and Securities Dealing,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",AGF Management Limited is a publicly owned asset management holding company.,0,0.23248999984881186,-0.21151156606037053
1009001.0,GV_024370,24370,CCO.,CAN,CAMECO CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels,1090,212291,Uranium-Radium-Vanadium Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),Cameco Corporation produces and sells uranium worldwide.,0,0.2514290688394992,-0.11169892760297037
1013605.0,GV_020695,20695,PD.,CAN,PRECISION DRILLING CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Precision Drilling Corporation, an oilfield services company, provides oil and natural gas drilling and related services and products.",0,0.42304673184282965,0.09532224920590109
1017413.0,GV_015055,15055,CNQ.,CAN,CANADIAN NATURAL RESOURCES,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Canadian Natural Resources Limited explores for, develops, produces, and markets crude oil, natural gas, and natural gas liquids (NGLs).",0,0.24927612012536246,0.1549355336555616
1027552.0,GV_030218,30218,BSAC,CHL,BANCO SANTANDER-CHILE,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Banco Santander-Chile provides commercial and retail banking products and services in Chile.,0,0.2898459697183664,0.5808638470178977
1030469.0,GV_016981,16981,OFG,USA,OFG BANCORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"OFG Bancorp, a financial holding company, provides various banking and financial services.",0,0.25953943761274506,-0.04438798461328745
1049659.0,GV_208057,208057,SID,BRA,COMPANHIA SIDERURGICA NACION,Materials,Materials,Metals & Mining,Steel,3312,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,Companhia Siderúrgica Nacional operates as an integrated steel producer in Brazil and Latin America.,0,0.27316741747975776,0.573974719053495
1212233.0,GV_020007,20007,DPM.,CAN,DUNDEE PRECIOUS METLS  -CL A,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Dundee Precious Metals Inc., a gold mining company, engages in the acquisition of mineral properties, exploration, development, mining, and processing of precious metals.",0,0.3860297440182865,0.008334863629104747
1262767.0,GV_020676,20676,POU.,CAN,PARAMOUNT RESOURCES LTD,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Paramount Resources Ltd., an independent energy company, explores for, develops, produces, and markets natural gas, crude oil, and natural gas liquids in Canada.",0,0.288996724516986,-0.02442939959835806
1279495.0,GV_029135,29135,BTE.,CAN,BAYTEX ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211120,Crude Petroleum Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Baytex Energy Corp., an oil and gas company, acquires, develops, and produces oil and natural gas in the Western Canadian Sedimentary Basin and in the Eagle Ford in the United States.",0,0.2826427220905605,-0.1509992332931156
1308161.0,GV_012886,12886,TFCFA,USA,TWENTY-FIRST CENTURY FOX INC,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,4888,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"TFCF Corporation operates as a diversified media and entertainment company primarily in the United States and Canada, Europe, and internationally.",0,0.24422869668186145,0.029776062993075558
1402388.0,GV_014330,14330,WFT.,CAN,WEST FRASER TIMBER CO,Materials,Materials,Paper & Forest Products,Forest Products,2421,321113,Sawmills,Manufacturing,Wood Product Manufacturing,"West Fraser Timber Co. Ltd., a diversified wood products company, produces and sells lumber, panels, and pulp and papers in western Canada and the southern United States.",0,0.028721213879298983,0.07896273498639168
1593538.0,GV_010121,10121,NAVI,USA,NAVIENT CORP,Financials,Diversified Financials,Consumer Finance,Consumer Finance,6111,522298,All Other Nondepository Credit Intermediation,Finance and Insurance,Credit Intermediation and Related Activities,"Navient Corporation provides education loan management and business processing solutions for education, healthcare, and government clients at the federal, state, and local levels in the United States.",0,0.1325241715185834,0.18898502905352327
1656239.0,GV_005671,5671,PNK,USA,PINNACLE ENTERTAINMENT INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,7990,713210,Casinos (except Casino Hotels),"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Pinnacle Entertainment, Inc. owns, develops, and operates casinos and related hospitality and entertainment facilities in the United States.",0,0.3514665127287875,-0.02902971190401014
1707925.0,GV_025124,25124,LIN,IRL,LINDE PLC,Materials,Materials,Chemicals,Industrial Gases,2810,325120,Industrial Gas Manufacturing,Manufacturing,Chemical Manufacturing,"Linde plc operates as an industrial gas company in primarily North and South America, Europe, the Middle East, Africa, and the Asia Pacific.",0,0.3412579078233341,-0.07789379314217482
1725964.0,GV_016582,16582,NTR.,CAN,NUTRIEN LTD,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals,2870,325311,Nitrogenous Fertilizer Manufacturing,Manufacturing,Chemical Manufacturing,"Nutrien Ltd. produces and markets crop nutrients to agricultural, industrial, and feed customers worldwide.",0,0.06047790872272214,0.06972838252297686
1736837.0,GV_027013,27013,ESI.,CAN,ENSIGN ENERGY SERVICES INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Ensign Energy Services Inc., together with its subsidiaries, provides oilfield services to the oil and natural gas industry in Canada, the United States, and internationally.",0,0.19386060429609642,-0.027322424758402103
3116.0,GV_014304,14304,AKRX,USA,AKORN INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Akorn, Inc., a specialty pharmaceutical company, develops, manufactures, and markets generic and branded prescription pharmaceuticals, over-the-counter (OTC) consumer health products, and animal health pharmaceuticals in the United States and internationally.",4,-0.16156572169717026,-0.00047820028971344575
4447.0,GV_001380,1380,HES,USA,HESS CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Hess Corporation, an exploration and production company, explores, develops, produces, purchases, transports, and sells crude oil, natural gas liquids (NGLs), and natural gas.",4,0.2607723890963174,0.05391818807141125
7084.0,GV_001722,1722,ADM,USA,ARCHER-DANIELS-MIDLAND CO,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products,2070,31122,Starch and Vegetable Fats and Oils Manufacturing,Manufacturing,Food Manufacturing,"Archer-Daniels-Midland Company procures, transports, stores, processes, and merchandises agricultural commodities, products, and ingredients in the United States and internationally.",4,-0.10373998679521099,-0.10813458516834232
8670.0,GV_001891,1891,ADP,USA,AUTOMATIC DATA PROCESSING,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","Automatic Data Processing, Inc. provides cloud-based human capital management solutions worldwide.",4,-0.4234968541086386,-0.0818148783713689
12659.0,GV_002269,2269,HRB,USA,BLOCK H & R INC,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services,7200,541213,Tax Preparation Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","H&R Block, Inc., through its subsidiaries, provides assisted income tax return preparation, do-it-yourself (DIY) tax, and virtual tax preparation services and products to the general public primarily in the United States, Canada, and Australia.",4,-0.1093414732662918,-0.13440002304092294
18349.0,GV_013041,13041,SNV,USA,SYNOVUS FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides various financial products and services.,4,-0.05327578701475058,0.019086294028152165
18498.0,GV_005109,5109,GCO,USA,GENESCO INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5661,448210,Shoe Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Genesco Inc. operates as a retailer and wholesaler of footwear, apparel, and accessories.",4,-0.21476768069664273,-0.09504223672084665
23217.0,GV_003362,3362,CAG,USA,CONAGRA BRANDS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2000,31142,"Fruit and Vegetable Canning, Pickling, and Drying",Manufacturing,Food Manufacturing,"Conagra Brands, Inc., together with its subsidiaries, operates as a food company in North America.",4,-0.3276583414939339,-0.0008349595357805378
24491.0,GV_003502,3502,CTB,USA,COOPER TIRE & RUBBER CO,Consumer Discretionary,Automobiles & Components,Auto Components,Tires & Rubber,3011,326211,Tire Manufacturing (except Retreading),Manufacturing,Plastics and Rubber Products Manufacturing,"Cooper Tire & Rubber Company, together with its subsidiaries, designs, manufactures, markets, and sells replacement tires in North America, Latin America, Europe, and Asia.",4,-0.37443109628783683,0.03191843378600015
25232.0,GV_003562,3562,CUZ,USA,COUSINS PROPERTIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Cousins Properties is a fully integrated, self-administered and self-managed real estate investment trust (REIT).",4,-0.08814617410861876,-0.13313657126145786
26076.0,GV_003639,3639,CUB,USA,CUBIC CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3578,333318,Other Commercial and Service Industry Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Cubic Corporation designs, integrates, and operates systems, products, and services for command, control, communications, computers, intelligence, surveillance, and reconnaissance (C4ISR) customers worldwide.",4,-0.16178354844059625,-0.0208470836199284
26172.0,GV_003650,3650,CMI,USA,CUMMINS INC,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3510,333618,Other Engine Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Cummins Inc. designs, manufactures, distributes, and services diesel and natural gas engines, products worldwide.",4,-0.2234431447220879,-0.0292387860179837
29669.0,GV_004040,4040,RRD,USA,DONNELLEY (R R) & SONS CO,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Commercial Printing,2750,32311,Printing,Manufacturing,Printing and Related Support Activities,"R.R. Donnelley & Sons Company, an integrated communications provider, enables organizations to create, manage, deliver, and optimize their multichannel marketing and business communications.",4,-0.3200345904418016,-0.04262802044061677
33185.0,GV_004423,4423,EFX,USA,EQUIFAX INC,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services,7323,561450,Credit Bureaus,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Equifax Inc. provides information solutions and human resources business process outsourcing services for businesses, governments, and consumers.",4,-0.06344787744614909,-0.0665653165963483
33213.0,GV_004430,4430,EQT,USA,EQT CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,4923,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,EQT Corporation operates as a natural gas production company in the United States.,4,0.12735764926204018,0.07208890772556573
36047.0,GV_012796,12796,CLGX,USA,CORELOGIC INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","CoreLogic, Inc., together with its subsidiaries, provides property information, insight, analytics, and data-enabled solutions in North America, Western Europe, and the Asia Pacific.",4,0.045060537211161565,0.08924720109486356
36146.0,GV_004685,4685,TRMK,USA,TRUSTMARK CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Trustmark Corporation operates as the bank holding company for Trustmark National Bank that provides banking and other financial solutions to individuals and corporate institutions in the United States.,4,0.11314582259204026,-0.24696029934747513
38777.0,GV_004885,4885,BEN,USA,FRANKLIN RESOURCES INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Franklin Resources, Inc. is a publicly owned asset management holding company.",4,-0.30165709876156394,0.1289984854204475
40987.0,GV_005125,5125,GPC,USA,GENUINE PARTS CO,Consumer Discretionary,Retailing,Distributors,Distributors,5013,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Genuine Parts Company distributes automotive replacement parts, industrial parts and materials, and business products in the United States, Canada, Mexico, Australasia, France, the United Kingdom, Germany, Poland, the Netherlands, and Belgium.",4,-0.22490114395308328,-0.07768173033115455
47710.0,GV_005650,5650,HTHIY,JPN,HITACHI LTD,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3570,33411,Computer and Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Hitachi, Ltd. provides information technology, energy, industry, mobility, and smart life solutions in Japan and internationally.",4,0.28457638991394113,-0.04898498646867879
50725.0,GV_005987,5987,GFF,USA,GRIFFON CORP,Industrials,Capital Goods,Building Products,Building Products,3420,332216,Saw Blade and Handtool Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Griffon Corporation, through its subsidiaries, engages in the consumer and professional products, home and building products, and defense electronics businesses in the United States, Canada, Australia, Europe, and internationally.",4,-0.3559096935210612,0.02529865776100081
62996.0,GV_007085,7085,MAS,USA,MASCO CORP,Industrials,Capital Goods,Building Products,Building Products,3430,332913,Plumbing Fixture Fitting and Trim Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Masco Corporation designs, manufactures, and distributes home improvement and building products in North America, Europe, and internationally.",4,-0.4065973744450976,-0.037004756012241374
63271.0,GV_007114,7114,PCRFY,JPN,PANASONIC CORP,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,3600,335,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","Panasonic Corporation, together with its subsidiaries, develops, produces, sells, and services electrical and electronic products under the Panasonic brand name worldwide.",4,0.23177846411029765,-0.10232373013958884
65270.0,GV_007291,7291,MEI,USA,METHODE ELECTRONICS INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3678,334417,Electronic Connector Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Methode Electronics, Inc. designs, manufactures, and markets component and subsystem devices worldwide.",4,-0.052649515998747266,-0.30480797158210693
66382.0,GV_007401,7401,MLHR,USA,MILLER (HERMAN) INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Office Services & Supplies,2520,3372,Office Furniture (including Fixtures) Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"Herman Miller, Inc. engages in the research, design, manufacture, and distribution of office furniture systems, seating products, other freestanding furniture elements, textiles, home furnishings, and related services worldwide.",4,-0.10172825781800832,-0.10906852674011318
67099.0,GV_007471,7471,MITSY,JPN,MITSUI & CO LTD,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,5000,42,Wholesale Trade,Wholesale Trade,Wholesale Trade,"Mitsui & Co., Ltd. operates as a general trading company worldwide.",4,0.14106031402558875,0.04219434472899093
67716.0,GV_006867,6867,MDU,USA,MDU RESOURCES GROUP INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4932,221210,Natural Gas Distribution,Utilities,Utilities,"MDU Resources Group, Inc. engages in regulated energy delivery, and construction materials and services businesses in the United States.",4,0.03124146929782585,-0.10459959003576338
69671.0,GV_007691,7691,NAFC,USA,NASH FINCH CO,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors,5141,424410,General Line Grocery Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods",Nash-Finch Company operates as a food distributor in the United States.,4,-0.057422615089292216,0.029137553225868463
70530.0,GV_007772,7772,NSM.2,USA,NATIONAL SEMICONDUCTOR CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"National Semiconductor Corporation, a semiconductor company, designs, develops, manufactures, and markets analog and mixed-signal integrated circuits and sub-systems.",4,-0.30287377146995564,-0.04603266682559714
72020.0,GV_007904,7904,GAS.2,USA,NICOR INC,Utilities,Utilities,Gas Utilities,Gas Utilities,4924,221210,Natural Gas Distribution,Utilities,Utilities,"Ottawa Acquisition LLC, through its subsidiaries, engages in the distribution of natural gas in the United States gas to approximately 2.2 million residential, commercial, and industrial customers in northern Illinois.",4,0.3019612589499023,-0.008521372905653345
72331.0,GV_007921,7921,NDSN,USA,NORDSON CORP,Industrials,Capital Goods,Machinery,Industrial Machinery,3569,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Nordson Corporation engineers, manufactures, and markets products and systems to dispense, apply, and control adhesives, coatings, polymers, sealants, biomaterials, and other fluids worldwide.",4,-0.09535962735036196,-0.012148220320872493
72741.0,GV_007970,7970,ES,USA,EVERSOURCE ENERGY,Utilities,Utilities,Electric Utilities,Electric Utilities,4931,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"Eversource Energy, a public utility holding company, engages in the energy delivery business.",4,0.02477842152652183,0.07688798587161173
74208.0,GV_010894,10894,UDR,USA,UDR INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Residential REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"UDR, Inc. (NYSE: UDR), an S&P 500 company, is a leading multifamily real estate investment trust with a demonstrated performance history of delivering superior and dependable returns by successfully managing, buying, selling, developing and redeveloping attractive real estate properties in targeted U.S. markets.",4,-0.14730149775285303,-0.24509183846529045
74260.0,GV_014828,14828,ORI,USA,OLD REPUBLIC INTL CORP,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Old Republic International Corporation, through its subsidiaries, engages in the insurance underwriting and related services business primarily in the United States and Canada.",4,-0.13089998350762216,-0.22860711420705093
75252.0,GV_008213,8213,OMI,USA,OWENS & MINOR INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Distributors,5047,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",Wholesale Trade,"Merchant Wholesalers, Durable Goods","Owens & Minor, Inc., together with its subsidiaries, operates as a healthcare solutions company in the United States and internationally.",4,-0.14687789154903338,0.051351915185121735
