cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
1004155.0,GV_001837,1837,GAS,USA,SOUTHERN CO GAS,Utilities,Utilities,Gas Utilities,Gas Utilities,4924,221210,Natural Gas Distribution,Utilities,Utilities,"Southern Company Gas, an energy services holding company, distributes natural gas in Illinois, Georgia, Virginia, and Tennessee.",1,-0.32733804596237415,-0.050707938285847964,0.2952043299289087,-0.11890633045307132,0.07471433068019062
1004440.0,GV_001995,1995,CEG,USA,CONSTELLATION ENERGY GRP INC,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,4931,22111,Electric Power Generation,Utilities,Utilities,"As of March 12, 2012, Constellation Energy Group, Inc. was acquired by Exelon Corporation.",1,-0.4406420181463033,0.25111609679111757,0.1667647166816772,-0.3329175328715448,0.3134251688646898
1011174.0,GV_002025,2025,BRE,USA,BRE PROPERTIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Residential REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"As of April 1, 2014, BRE Properties Inc. was acquired by Essex Property Trust Inc. BRE Properties Inc. is an independent real estate investment trust. The firm invests in the real estate markets of the United States.",1,-0.24089290830765672,0.3449215522873342,-0.015580120091108532,0.01626356550502183,0.20694832004875557
1021635.0,GV_008113,8113,OGE,USA,OGE ENERGY CORP,Utilities,Utilities,Electric Utilities,Electric Utilities,4931,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"OGE Energy Corp., together with its subsidiaries, operates as an energy and energy services provider that offers physical delivery and related services for electricity and natural gas primarily in the south central United States.",1,-0.6414635910582421,0.22974969857014974,0.41809765354995815,-0.12215221497185512,0.3269211628874567
1030469.0,GV_016981,16981,OFG,USA,OFG BANCORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"OFG Bancorp, a financial holding company, provides various banking and financial services.",1,-0.13107171601538117,-0.09285708031397297,0.05124640470866827,0.05343535726207012,0.02033403244963653
1031296.0,GV_008099,8099,FE,USA,FIRSTENERGY CORP,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"FirstEnergy Corp., through its subsidiaries, generates, transmits, and distributes electricity in the United States.",1,-0.48318394392300756,0.17981557582950813,0.2754358403296614,-0.21590714270735586,0.3621305754331732
1032208.0,GV_008272,8272,SRE,USA,SEMPRA ENERGY,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,22111,Electric Power Generation,Utilities,Utilities,Sempra Energy operates as an energy-services holding company in the United States and internationally.,1,-0.5058282115608757,0.1450050506561357,0.10099988944538403,-0.15812772455162047,0.3194413860291229
1035983.0,GV_064997,64997,FIX,USA,COMFORT SYSTEMS USA INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1700,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Construction,Specialty Trade Contractors,"Comfort Systems USA, Inc. provides mechanical and electrical installation, renovation, maintenance, repair, and replacement services for the mechanical and electrical services industry in the United States.",1,-0.17271824418689033,0.3295569282102131,-0.04287872380465206,0.229858527878702,-0.2148853623410865
1046131.0,GV_066438,66438,MDS,USA,MIDAS INC,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,7500,811112,Automotive Exhaust System Repair,Other Services (except Public Administration),Repair and Maintenance,"Midas, Inc. operates was acquired by TBC Corporation, Inc. Midas, Inc. provides retail automotive services principally through franchised, company-operated, or licensed shops primarily in the United States, Canada, and Europe.",1,-0.08550136546245247,-0.31186537716097756,0.10545271367487338,-0.20360972312668255,0.0457394138884014
1047862.0,GV_003413,3413,ED,USA,CONSOLIDATED EDISON INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,22111,Electric Power Generation,Utilities,Utilities,"Consolidated Edison, Inc., through its subsidiaries, engages in regulated electric, gas, and steam delivery businesses in the United States.",1,-0.4030522234959147,0.3558793763706361,0.30590805058204995,-0.21204944006419715,0.3470740501685517
1063761.0,GV_029389,29389,SPG,USA,SIMON PROPERTY GROUP INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Simon is a global leader in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE:SPG).",1,-0.26439144889987903,0.11675411671983338,0.006979481529705758,-0.00898927576197163,0.07707842093251278
1065837.0,GV_121142,121142,SKX,USA,SKECHERS U S A INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,3140,316210,Footwear Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"Skechers U.S.A., Inc. designs, develops, markets, and distributes footwear for men, women, and children; and performance footwear for men and women under the Skechers brand worldwide.",1,-0.13856226346912062,0.16490269900705593,0.23333344003424691,0.3795004841175229,-0.0833185437091753
1067294.0,GV_003570,3570,CBRL,USA,CRACKER BARREL OLD CTRY STOR,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Cracker Barrel Old Country Store, Inc. develops and operates the Cracker Barrel Old Country Store concept in the United States.",1,-0.27448610705703985,-0.12414950169866944,-0.13281887189485445,0.25649289265137293,-0.011573545280709887
1069202.0,GV_122380,122380,LII,USA,LENNOX INTERNATIONAL INC,Industrials,Capital Goods,Building Products,Building Products,3585,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lennox International Inc., through its subsidiaries, designs, manufactures, and markets a range of products for the heating, ventilation, air conditioning, and refrigeration markets in the United States, Canada, and Europe.",1,-0.21620779953905966,0.3203008683547813,0.2367474802708646,0.5898242903379878,-0.21101884996052495
1094093.0,GV_002783,2783,PGN.1,USA,PROGRESS ENERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"Progress Energy, Inc., a utility holding company, engages in the generation, transmission, distribution, and sale of electricity in North Carolina, South Carolina, and Florida.",1,-0.5013270604240864,0.2020197990669713,0.13124307291696674,-0.2260088647804917,0.4407087572612398
1095073.0,GV_061388,61388,RE,BMU,EVEREST RE GROUP LTD,Financials,Insurance,Insurance,Reinsurance,6331,524130,Reinsurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Everest Re Group, Ltd., through its subsidiaries, provides reinsurance and insurance products in the United States, Bermuda, and internationally.",1,-0.4194262584546786,0.04706121164649134,0.24872363668548375,-0.19905846351458922,0.1684661817625231
1108426.0,GV_008807,8807,PNM,USA,PNM RESOURCES INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"PNM Resources, Inc., through its subsidiaries, engages in the energy and energy-related businesses in the United States.",1,-0.37780740273546365,0.2854399653582418,0.05354498822498353,-0.22908216176166668,0.04651283640622335
1111711.0,GV_007974,7974,NI,USA,NISOURCE INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4932,221210,Natural Gas Distribution,Utilities,Utilities,"NiSource Inc., an energy holding company, operates as a regulated natural gas and electric utility company in the United States.",1,-0.5396928055242959,0.44062938020622455,0.22228822330942066,-0.2336546730325594,0.20043327122028493
1122304.0,GV_001177,1177,AET,USA,AETNA INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Managed Health Care,6324,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,Aetna Inc. operates as a health care benefits company in the United States.,1,-0.03502664300519725,-0.0849422796904095,-0.006059639586199888,-0.07850568498517473,-0.14170391628604478
1124198.0,GV_004818,4818,FLR,USA,FLUOR CORP,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,237990,Other Heavy and Civil Engineering Construction,Construction,Heavy and Civil Engineering Construction,"Fluor Corporation, through its subsidiaries, provides engineering, procurement, construction, fabrication and modularization, operation, maintenance and asset integrity, and project management services worldwide.",1,-0.041510397356436905,0.07190019960137865,-0.048419859936291595,0.07951691971067174,0.30685197786532
1128928.0,GV_004809,4809,FLO,USA,FLOWERS FOODS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2050,311812,Commercial Bakeries,Manufacturing,Food Manufacturing,"Flowers Foods, Inc. produces and markets packaged bakery products in the United States.",1,-0.12979536003089978,0.05345864922663576,0.3360857743165694,-0.33312721494093,-0.10284955542493478
1130310.0,GV_005742,5742,CNP,USA,CENTERPOINT ENERGY INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,22111,Electric Power Generation,Utilities,Utilities,"CenterPoint Energy, Inc. operates as a public utility holding company in the United States.",1,-0.5296644850208713,0.22951882061043655,0.2735809366878869,-0.12557738050130854,0.30412990675764523
1131399.0,GV_005180,5180,GSK,GBR,GLAXOSMITHKLINE PLC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"GlaxoSmithKline plc engages in the creation, discovery, development, manufacture, and marketing of pharmaceutical products, vaccines, over-the-counter medicines, and health-related consumer products in the United Kingdom, the United States, and internationally.",1,-0.08410095096917869,-0.24144439828049266,0.3780798392881065,-0.3668106631566348,-0.2514927506220994
1141982.0,GV_003497,3497,CBE,IRL,COOPER INDUSTRIES PLC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,3640,3351,Electric Lighting Equipment Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Cooper Industries plc manufactures and sells electrical components and tools in the United States and internationally.,1,-0.13525802334562728,-0.21318762895169113,-0.1779815469272831,0.2547188895616439,-0.01575765369276359
1226185.0,GV_020561,20561,LNR.,CAN,LINAMAR CORP,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment,3714,336390,Other Motor Vehicle Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Linamar Corporation and its subsidiaries design, develop, and produce engineered products in Canada, Rest of North America, the Asia Pacific, and Europe.",1,-0.0016102355451776656,0.1992424479464079,0.06604783865923043,0.09328823687490424,-0.1067961545486198
1281761.0,GV_004674,4674,RF,USA,REGIONS FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Regions Financial Corporation, a financial holding company, provides banking and bank-related services to individual and corporate customers.",1,-0.4843352473583987,-0.1848482436334219,-0.009786126512958916,-0.12896853751932547,0.0621872918040079
1593538.0,GV_010121,10121,NAVI,USA,NAVIENT CORP,Financials,Diversified Financials,Consumer Finance,Consumer Finance,6111,522298,All Other Nondepository Credit Intermediation,Finance and Insurance,Credit Intermediation and Related Activities,"Navient Corporation provides education loan management and business processing solutions for education, healthcare, and government clients at the federal, state, and local levels in the United States.",1,-0.17612569855051957,-0.42307330111123714,0.1582701853127857,-0.10110184048287212,-0.10962722680342091
1608109.0,GV_010787,10787,TYC,IRL,TYCO INTERNATIONAL PLC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Security & Alarm Services,3669,334290,Other Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"As of September 2, 2016, Tyco International plc was acquired by Johnson Controls International plc.",1,-0.1918410920532754,-0.09115397968949732,0.02614231119751586,0.022057782312802247,0.06588602646901483
1613103.0,GV_007228,7228,MDT,IRL,MEDTRONIC PLC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Medtronic plc develops, manufactures, distributes, and sells device-based medical therapies to hospitals, physicians, clinicians, and patients worldwide.",1,-0.0815461715344281,-0.05254568909610195,0.1951494698329084,-0.14571757624743972,-0.21234354990688767
1623613.0,GV_007637,7637,MYL,NLD,MYLAN NV,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Mylan N.V., together with its subsidiaries, develops, licenses, manufactures, markets, and distributes generic, branded-generic, brand-name, and over-the-counter (OTC) pharmaceutical products in North America, Europe, and internationally.",1,0.1255281227290216,0.1861701031781388,0.148342968927644,-0.0024908823995978863,-0.218661781985461
1624899.0,GV_025313,25313,STE,IRL,STERIS PLC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3841,339112,Surgical and Medical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,STERIS plc provides infection prevention and other procedural products and services worldwide.,1,-0.12103245050969376,0.09992058486743934,0.3511730382386524,0.0015645651618239275,-0.17073370296089882
1645494.0,GV_028853,28853,ARRS,GBR,ARRIS INTERNATIONAL PLC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3663,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"ARRIS International plc, together with its subsidiaries, provides entertainment, communications, and networking technology and solutions worldwide.",1,-0.04469374543101919,-0.002631879055629524,0.15351259101967366,0.2923348847490742,-0.09068356063058827
1711269.0,GV_006338,6338,EVRG,USA,EVERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4931,22111,Electric Power Generation,Utilities,Utilities,"Evergy, Inc., through its subsidiaries, engages in the generation, transmission, distribution, and sale of electricity in Kansas and Missouri.",1,-0.5954069375519481,0.21574059858678615,0.3222119478743913,-0.23611451956172158,0.36500127185301484
1726173.0,GV_003424,3424,BH,USA,BIGLARI HOLDINGS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Biglari Holdings Inc., through its subsidiaries, primarily operates and franchises restaurants in the United States.",1,-0.23762365870323698,-0.09407943274895011,0.09757291384430401,-0.38878713633456563,0.0660025649220835
1739940.0,GV_002547,2547,CI,USA,CIGNA CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,6324,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Cigna Corporation, a health service organization, provides insurance and related products and services in the United States and internationally.",1,-0.12496064190963467,-0.06518672790115791,0.02645315484944763,-0.12227441808801712,-0.15216581131141682
1770450.0,GV_011636,11636,XRX,USA,XEROX HOLDINGS CORP,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3577,333316,Photographic and Photocopying Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Xerox Holdings Corporation designs, develops, and sells document management systems and solutions worldwide.",1,-0.2180316726692172,-0.13087055257673316,0.02456325021957065,0.2828740180080359,-0.08199211296143195
2034.0,GV_001094,1094,ACETQ,USA,ACETO CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Distributors,5160,424690,Other Chemical and Allied Products Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","On October 1, 2019, Aceto Corporation went out of business as per its Chapter 11 liquidation filing under bankruptcy.",3,-0.1541190692875561,0.11826152495224616,0.37948392918577223,-0.09016778862847322,0.2561454032464855
3673.0,GV_001279,1279,AYE,USA,ALLEGHENY ENERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"As of January 1, 2014, Allegheny Energy Inc. was acquired by FirstEnergy Corp. Allegheny Energy, Inc. owns & operates electric generation facilities & delivers electric services to customers in Pennsylvania, West Virginia, Maryland & Virginia.",3,-0.5035715835001046,0.31250854722370347,-0.0009488539466576661,-0.23999206768478573,0.18594683116635338
5133.0,GV_001468,1468,AM.1,USA,AMERICAN GREETINGS  -CL A,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Housewares & Specialties,2771,511191,Greeting Card Publishers,Information,Publishing Industries (except Internet),"American Greetings Corporation designs, manufactures, distributes, and sells social expressions products.",3,-0.17640252553412475,0.07587667036690093,0.038269828101398076,-0.08697857713026672,0.017453332788617885
6769.0,GV_001678,1678,APA,USA,APACHE CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Apache Corporation, an independent energy company, explores for, develops, and produces natural gas, crude oil, and natural gas liquids (NGLs).",3,-0.12952725350418554,0.271121853620035,-0.372271236002287,-0.0859021683553207,-0.19156107753395205
7084.0,GV_001722,1722,ADM,USA,ARCHER-DANIELS-MIDLAND CO,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products,2070,31122,Starch and Vegetable Fats and Oils Manufacturing,Manufacturing,Food Manufacturing,"Archer-Daniels-Midland Company procures, transports, stores, processes, and merchandises agricultural commodities, products, and ingredients in the United States and internationally.",3,-0.24000176245356292,0.16217853544245844,-0.001410220702778807,-0.06099222793765617,-0.0016672625159244565
7332.0,GV_009904,9904,SWN,USA,SOUTHWESTERN ENERGY CO,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,4923,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Southwestern Energy Company, an independent energy company, engages in the exploration, development, and production of natural gas, oil, and natural gas liquids (NGLs) in the United States.",3,-0.1967354460634801,0.3548395955791447,-0.17817901130345273,0.03837315600641887,-0.3051578113921775
7536.0,GV_001773,1773,ARW,USA,ARROW ELECTRONICS INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors,5065,423690,Other Electronic Parts and Equipment Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Durable Goods","Arrow Electronics, Inc. provides products, services, and solutions to industrial and commercial users of electronic components and enterprise computing solutions in Americas, Europe, the Middle East, Africa, and the Asia Pacific.",3,0.04788967150724292,-0.4293396599766562,-0.189708764635322,-0.07104086292525144,-0.09123503111370244
7789.0,GV_011842,11842,ASB,USA,ASSOCIATED BANC-CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Associated Banc-Corp, a bank holding company, provides various banking and nonbanking products to individuals and businesses in Wisconsin, Illinois, and Minnesota.",3,-0.2637388647809815,-0.2911136886916658,-0.058929083199678885,0.05884252669771539,-0.13823956235666565
8868.0,GV_001920,1920,AVP,USA,AVON PRODUCTS,Consumer Staples,Household & Personal Products,Personal Products,Personal Products,2844,325620,Toilet Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Avon Products, Inc. manufactures and markets beauty and related products in Europe, the Middle East, Africa, south Latin America, north Latin America, and the Asia Pacific.",3,-0.07950679675377802,-0.5556686598276418,0.004922462900512043,-0.10318515251153897,-0.1939619616904013
9092.0,GV_001968,1968,BMI,USA,BADGER METER INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3824,334514,Totalizing Fluid Meter and Counting Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Badger Meter, Inc. manufactures and markets flow measurement, control, and communication solutions in the United States, Asia, Canada, Europe, Mexico, the Middle East, and internationally.",3,-0.1469501248265016,-0.17730831048252182,-0.10167241394195033,0.0812931041502982,-0.008295529086211482
9326.0,GV_001979,1979,BCPC,USA,BALCHEM CORP  -CL B,Materials,Materials,Chemicals,Specialty Chemicals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"Balchem Corporation develops, manufactures, and markets specialty performance ingredients and products for the food, nutritional, feed, pharmaceutical, medical sterilization, and industrial markets in the United States and internationally.",3,0.03482116385241739,0.012766937373694666,0.22719796353709815,0.11098659515924326,-0.06489388604987106
9389.0,GV_001988,1988,BLL,USA,BALL CORP,Materials,Materials,Containers & Packaging,Metal & Glass Containers,3411,332431,Metal Can Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Ball Corporation supplies aluminum packaging products to the beverage, personal care, automotive, paint, healthcare, and household products industries.",3,0.036814239941759794,-0.22234138404261453,-0.23021089955402063,0.13498989507257467,3.858942504731019e-05
9892.0,GV_002044,2044,BCR,USA,BARD (C.R.) INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3841,339112,Surgical and Medical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,"C. R. Bard, Inc. designs, manufactures, packages, distributes, and sells medical, surgical, diagnostic, and patient care devices worldwide.",3,-0.022035609770998256,-0.29157655508373653,0.15635176218522687,-0.2490428829748792,-0.11178740283133017
9984.0,GV_002049,2049,B,USA,BARNES GROUP INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3490,332613,Spring Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Barnes Group Inc. provides engineered products, industrial technologies, and innovative solutions in the United States and internationally.",3,-0.28639724460215116,0.16637449743961735,-0.13402027534782238,-0.08112386837915657,0.10626219220529527
14707.0,GV_002436,2436,CAL,USA,CALERES INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,3140,316210,Footwear Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"Caleres, Inc. engages in the retail and wholesale of footwear in the United States, Canada, Guam, and Italy.",3,-0.14206080258455978,0.036090008260351976,-0.019913144724314605,0.25864838718448946,0.14667161398449605
18349.0,GV_013041,13041,SNV,USA,SYNOVUS FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,Synovus Financial Corp. operates as the bank holding company for Synovus Bank that provides various financial products and services.,3,-0.1914369883088544,-0.28243964357323764,0.09550841791148006,-0.19522799530213886,0.07480877575907947
18808.0,GV_002870,2870,CV,USA,CENTRAL VERMONT PUB SERV,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"As of June 27, 2012, Central Vermont Public Service Corp. was acquired by Green Mountain Power Corporation.",3,-0.28333802775509837,0.0038787139461719396,0.06862558617544565,0.12475160129763785,-0.053101681787912317
19612.0,GV_015363,15363,TCF,USA,TCF FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,TCF Financial Corporation operates as the bank holding company for TCF National Bank that provides various financial products and services in the United States and Canada.,3,-0.30943004802558427,-0.3933110477033976,-0.10516119233146143,0.05836706394086854,-0.09780164251951001
20212.0,GV_003028,3028,CHDN,USA,CHURCHILL DOWNS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,7990,713210,Casinos (except Casino Hotels),"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Churchill Downs Incorporated operates as a racing, gaming, and online entertainment company in the United States.",3,-0.12649854870927274,-0.08177447365488771,0.13728717419938755,-0.06996945843767415,0.17509486372641622
22444.0,GV_003246,3246,CMC,USA,COMMERCIAL METALS,Materials,Materials,Metals & Mining,Steel,3312,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,"Commercial Metals Company manufactures, recycles, and markets steel and metal products, and related materials and services in the United States and internationally.",3,0.007023089647066073,-0.26058532156824216,-0.126311591908939,-0.002051118104076448,0.19964475157635356
23217.0,GV_003362,3362,CAG,USA,CONAGRA BRANDS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2000,31142,"Fruit and Vegetable Canning, Pickling, and Drying",Manufacturing,Food Manufacturing,"Conagra Brands, Inc., together with its subsidiaries, operates as a food company in North America.",3,-0.2834290177503952,-0.18486358942839354,0.23146619503908072,-0.16177137649483858,0.1260605930504188
23666.0,GV_009411,9411,HSH,USA,HILLSHIRE BRANDS CO,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2013,311612,Meat Processed from Carcasses,Manufacturing,Food Manufacturing,"As of August 28, 2014, The Hillshire Brands Company was acquired by Tyson Foods, Inc. The Hillshire Brands Company manufactures and markets convenient food products worldwide.",3,-0.3762442589679187,-0.014334390713110408,0.18834528107025703,-0.2701721148725044,-0.07864057495913902
24545.0,GV_003505,3505,TAP,USA,MOLSON COORS BEVERAGE CO,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Brewers,2082,312120,Breweries,Manufacturing,Beverage and Tobacco Product Manufacturing,"Molson Coors Beverage Company manufactures, markets, and sells beer and other malt beverage products in the United States, Canada, Europe, and internationally.",3,0.046497009883418115,-0.02105549102369087,0.13791698749793133,-0.10481332775279426,0.07537633030161248
34408.0,GV_004560,4560,FDO,USA,FAMILY DOLLAR STORES,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452990,"Catalog showrooms, general merchandise (except catalog mail-order)",Retail Trade,General Merchandise Stores,"Family Dollar Stores, Inc. operates a chain of general merchandise retail discount stores primarily for low- and middle-income consumers in the United States.",3,-0.23597412178090652,-0.11227633839511417,-0.04282231091076597,-0.19752707028368466,-0.17891768559144125
36047.0,GV_012796,12796,CLGX,USA,CORELOGIC INC,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,7374,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","CoreLogic, Inc., together with its subsidiaries, provides property information, insight, analytics, and data-enabled solutions in North America, Western Europe, and the Asia Pacific.",3,-0.3730855915232902,0.13605598861628734,0.14455492663677771,-0.21483984633175404,0.2345866998759317
40211.0,GV_004941,4941,GATX,USA,GATX CORP,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors,4700,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",Real Estate and Rental and Leasing,Rental and Leasing Services,"GATX Corporation leases, operates, manages, and remarkets assets in the rail and marine markets worldwide.",3,-0.14532413113694173,-0.1445638313156286,0.08723829315560598,-0.10927126994704399,0.13695798336604337
40888.0,GV_005018,5018,AJRD,USA,AEROJET ROCKETDYNE HOLDINGS,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3760,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Aerojet Rocketdyne Holdings, Inc. designs, develops, manufactures, and sells aerospace and defense products and systems in the United States.",3,-0.29407410332907746,-0.3098775897154126,-0.08301874455782529,0.16566780532417416,0.17547279512858058
46195.0,GV_002005,2005,BOH,USA,BANK OF HAWAII CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Bank of Hawaii Corporation operates as the bank holding company for Bank of Hawaii that provides financial products and services in Hawaii, Guam, and other Pacific Islands.",3,-0.2741182635595408,-0.2529979364308042,-0.1474817177554481,-0.20789462840692746,-0.11419887081706846
47111.0,GV_005597,5597,HSY,USA,HERSHEY CO,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2060,3113,Sugar and Confectionery Product Manufacturing,Manufacturing,Food Manufacturing,"The Hershey Company, together with its subsidiaries, manufactures and sells confectionery products.",3,-0.1633211953231886,-0.056543739409858296,0.3138239267429648,0.03141093799695646,0.1591490793363754
