cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
731939.0,GV_010426,10426,TIN,USA,TEMPLE-INLAND INC,Materials,Materials,Containers & Packaging,Paper Packaging,2631,322130,Paperboard Mills,Manufacturing,Paper Manufacturing,"Temple-Inland Inc., through its subsidiaries, manufactures and sells corrugated packaging and building products in the United States and Mexico. The company’s Corrugated Packaging segment manufactures containerboard and converts it into a line of corrugated packaging products, including commodity brown boxes and intricate die cut containers that can be printed with multi-color graphics.",8,-0.4310606965297964,-0.044437643790663804,-0.05130214367833253,0.04346208531803513,-0.1722542073117792
736744.0,GV_014010,14010,TGA,CAN,TRANSGLOBE ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211120,Crude Petroleum Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"TransGlobe Energy Corporation, together with its subsidiaries, engages in the acquisition, exploration, development, and production of crude oil and natural gas in Egypt and Canada.",8,0.11836626999530654,0.1959016713074809,-0.026686891881344484,0.10670512527111194,0.04966724967665219
739878.0,GV_009289,9289,KIDBQ,USA,KID BRANDS INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,3990,339999,All Other Miscellaneous Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Kid Brands, Inc., together with its subsidiaries, designs, imports, markets, and distributes infant and juvenile consumer products.",8,0.0981628608549018,0.060090492274038884,0.16550494779026872,0.034631174583765606,-0.1657827081938093
741508.0,GV_007824,7824,NVE,USA,NV ENERGY INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,22111,Electric Power Generation,Utilities,Utilities,"NV Energy, Inc., a public utility, together with its subsidiaries, engages in the generation, transmission, distribution, and sale of electric energy in Nevada.",8,-0.06467985956665775,0.05518333018524656,0.24431865676804346,0.16426818191145842,0.1115747401920299
742112.0,GV_006158,6158,IVC,USA,INVACARE CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3842,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Invacare Corporation, together with its subsidiaries, designs, manufactures, distributes, and exports medical equipment for use in home health care, retail, and extended care markets worldwide.",8,0.15879160882225996,-0.052395220526179835,-0.005884048586447717,-0.025117674252689032,0.10703854744920224
745308.0,GV_012544,12544,JOE,USA,ST JOE CO,Real Estate,Real Estate,Real Estate Management & Development,Diversified Real Estate Activities,7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,"The St. Joe Company, together with its subsidiaries, operates as a real estate development, asset management, and operating company in Northwest Florida, the United States.",8,-0.030656353188539664,-0.042465770753826834,0.05995820159128753,-0.02196462945559983,-0.007256342737999419
773141.0,GV_006865,6865,MDC,USA,MDC HOLDINGS INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"M.D.C. Holdings, Inc., through its subsidiaries, engages in the homebuilding and financial service businesses.",8,-0.030640075320122914,-0.014505649437764803,0.18208465833377316,-0.09357236205502974,0.08290526865215361
783280.0,GV_013510,13510,DRE,USA,DUKE REALTY CORP,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Industrial REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,Duke Realty Corporation owns and operates approximately 155 million rentable square feet of industrial assets in 20 major logistics markets.,8,-0.339810320954884,-0.24111195061580165,0.01639200562568679,0.09008267278760851,-0.28005242706805594
789073.0,GV_001408,1408,BEAM.2,USA,BEAM INC,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Distillers & Vintners,2085,312140,Distilleries,Manufacturing,Beverage and Tobacco Product Manufacturing,Beam Suntory Inc. provides spirits.,8,-0.39165041825727887,-0.20866869929767234,0.07958806121115183,0.10115467400154816,-0.027598343321141208
789570.0,GV_014418,14418,MGM,USA,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming,7990,721120,Casino Hotels,Accommodation and Food Services,Accommodation,"MGM Resorts International, through its subsidiaries, owns and operates integrated casino, hotel, and entertainment resorts in the United States and Macau.",8,-0.34408548157094737,-0.206967433457512,-0.21169572490913005,0.03033901464436753,-0.22067524683924045
