cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
918581.0,GV_029900,29900,CBRI,USA,CMTSU LIQUIDATION INC,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,7370,541519,Other Computer Related Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","CMTSU Liquidation, Inc. operates as an information technology (IT) service company worldwide.",6,0.19179381249737332,-0.04454527161090749,0.03565384937228081,0.08886124756588944,0.16656907938163337
922864.0,GV_030490,30490,AIV,USA,APARTMENT INVST & MGMT CO,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Residential REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,Aimco is a real estate investment trust focused on the ownership and management of quality apartment communities located in select markets in the United States.,6,0.22144280680301184,-0.15037603641043626,0.12245088853272995,0.337267078958343,0.18425463600970055
923118.0,GV_030539,30539,HME,USA,HOME PROPERTIES INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Residential REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,It is an independent real estate investment trust. The firm invests in the real estate markets of the United States.,6,0.3233939457717851,0.06974620306165237,-0.04901029470049101,0.2334076820217917,-0.06300619014451564
923284.0,GV_143689,143689,IRC,USA,INLAND REAL ESTATE CORP,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"IRC Retail Centers Inc. specializes in acquiring, owning and managing high quality, open-air shopping centers.",6,0.4095088089137578,-0.048681411968644867,0.08043778799467069,0.19820118946272178,0.1427356427784061
924613.0,GV_023671,23671,NOK,FIN,NOKIA CORP,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3663,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Nokia Corporation engages in the network and technology businesses worldwide.,6,0.07445779128663726,-0.1358563218789256,0.05989003317506863,0.20039996685521141,-0.09489234653505792
929545.0,GV_031095,31095,CDOR,USA,CONDOR HOSPITALITY TR INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Hotel & Resort REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"Condor Hospitality Trust, Inc. (NYSE American: CDOR) is a self-administered real estate investment trust that specializes in the investment and ownership of upper midscale and upscale, premium-branded, select-service, extended-stay, and limited-service hotels in the top 100 Metropolitan Statistical Areas (“MSAs”) with a particular focus on the top 20 to 60 MSAs.",6,0.04499540508716084,-0.39318759977434137,-0.1161547888286973,0.0008572529628463288,0.4164843051990855
930309.0,GV_100781,100781,DEG,BEL,DELHAIZE GROUP - ETS DLHZ FR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail,5411,445110,Supermarkets and Other Grocery (except Convenience) Stores,Retail Trade,Food and Beverage Stores,"Etablissements Delhaize Frères et Cie ‘Le Lion’ (Groupe Delhaize) Société Anonyme, together with its subsidiaries, operates food supermarkets.",6,-0.2312807381031069,0.09647843275766825,-0.09559757623203191,0.08544426750459155,-0.12042746767769132
933036.0,GV_031460,31460,RCII,USA,RENT-A-CENTER INC,Consumer Discretionary,Retailing,Specialty Retail,Computer & Electronics Retail,7350,532210,Consumer Electronics and Appliances Rental,Real Estate and Rental and Leasing,Rental and Leasing Services,"Rent-A-Center, Inc., together with its subsidiaries, leases household durable goods to customers on a rent-to-own basis.",6,0.04792055188929415,0.2233769095550065,0.06538130906178839,0.13223220550748715,-0.3144466262881713
935036.0,GV_031564,31564,ACIW,USA,ACI WORLDWIDE INC,Information Technology,Software & Services,Software,Application Software,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"ACI Worldwide, Inc. provides software products and services for facilitating electronic payments to banks, financial intermediaries, merchants, and corporates worldwide.",6,-0.25947054266374925,0.25395956769993505,-0.06788865533289591,-0.0667192113594173,-0.1877563906138529
936395.0,GV_064356,64356,CIEN,USA,CIENA CORP,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3661,334210,Telephone Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Ciena Corporation provides network hardware, software, and services that support the transport, switching, aggregation, service delivery, and management of video, data, and voice traffic on communications networks worldwide.",6,0.0535538791747076,-0.15147917338531577,-0.1302273931119082,-0.18416029824788027,-0.15323409865071444
936468.0,GV_006774,6774,LMT,USA,LOCKHEED MARTIN CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3760,336414,Guided Missile and Space Vehicle Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Lockheed Martin Corporation, a security and aerospace company, engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services worldwide.",6,0.05025874731892844,-0.0826085916287314,0.1439084428994556,0.2110098592123503,0.03694663334250918
937966.0,GV_061214,61214,ASML,NLD,ASML HOLDING NV,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment,3559,333242,Semiconductor Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"ASML Holding N.V. develops, produces, markets, sells, and services advanced semiconductor equipment systems consisting of lithography related systems for memory and logic chipmakers.",6,0.02645564910432204,-0.08192764945968496,0.09985127165231829,-0.17879366476788608,-0.1412006544390871
939767.0,GV_133885,133885,EXEL,USA,EXELIXIS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Exelixis, Inc., an oncology-focused biotechnology company, focuses on the discovery, development, and commercialization of new medicines to treat cancers in the United States.",6,0.15432373851289563,0.20379355479923544,0.45768671306164127,0.1522836812288741,0.045960526405753405
944747.0,GV_031882,31882,PTGCY,PRT,PHAROL SGPS SA,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,4813,517311,Wired Telecommunications Carriers,Information,Telecommunications,"Pharol, SGPS S.A., through its investment and partnership with Oi, S.A., provides fixed-mobile convergent, mobile broadband, pay-TV, and triple play services to corporate customers in Brazil.",6,-0.2397757155600174,-0.027066195783198705,0.2072233502020374,0.399588188380223,-0.030698851080200953
949157.0,GV_062516,62516,CENX,USA,CENTURY ALUMINUM CO,Materials,Materials,Metals & Mining,Aluminum,3350,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",Manufacturing,Primary Metal Manufacturing,"Century Aluminum Company, together with its subsidiaries, produces standard-grade and value-added primary aluminum products in the United States and Iceland.",6,0.061576583221824174,-0.37270637741801543,0.012802620071767894,0.1076354057755285,0.16140524371907233
1001250.0,GV_061567,61567,EL,USA,LAUDER (ESTEE) COS INC -CL A,Consumer Staples,Household & Personal Products,Personal Products,Personal Products,2844,325620,Toilet Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"The Estée Lauder Companies Inc. manufactures and markets skin care, makeup, fragrance, and hair care products.",6,0.1484201635661004,-0.2294376789582473,0.15057603938312492,0.11378670793748315,0.003404803329341165
1005817.0,GV_017240,17240,TMP,USA,TOMPKINS FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Tompkins Financial Corporation operates as a community-based financial services company that provides commercial and consumer banking, leasing, trust and investment management, financial planning and wealth management, and insurance services.",6,0.24023955006836437,0.5378956292946466,-0.1180975095669363,0.33068856032063915,0.13297741818737482
1009626.0,GV_120774,120774,BRCD,USA,BROCADE COMMUNICATIONS SYS,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3576,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Brocade Communications Systems, Inc. provides storage area networking (SAN) and Internet protocol (IP) networking solutions for businesses and organizations worldwide.",6,-0.1755416747037978,-0.37648413657073526,-0.17158135416978745,-0.14040972519499045,0.02884487110961949
1011006.0,GV_062634,62634,AABA,USA,ALTABA INC,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Altaba Inc. operates as a non-diversified, closed-end management investment company in the United States.",6,-0.19402164592638324,-0.058040803894537446,0.09994911852157984,-0.09254485148274666,0.027240455143051037
1011290.0,GV_062922,62922,NDN,USA,99 CENTS ONLY STORES,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452990,"Catalog showrooms, general merchandise (except catalog mail-order)",Retail Trade,General Merchandise Stores,99 Cents Only Stores LLC operates retail stores in the United States.,6,0.38545767743544485,0.39616759609557944,-0.12378342598188817,-0.2720974553818804,0.029448619539143874
1012100.0,GV_009555,9555,SEE,USA,SEALED AIR CORP,Materials,Materials,Containers & Packaging,Paper Packaging,3081,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Manufacturing,Plastics and Rubber Products Manufacturing,"Sealed Air Corporation provides food safety and security, and product protection solutions and equipment in North America, South America, Europe, the Middle East, Africa, and the Asia Pacific.",6,0.38168327672748853,-0.1539872055014834,-0.14703628344881794,0.05620303944327767,-0.15202129853841695
1013131.0,GV_200856,200856,BVN,PER,MINAS BUENAVENTURA SA,Materials,Materials,Metals & Mining,Gold,1040,212221,Gold Ore Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Compañía de Minas Buenaventura S.A.A., a precious metals company, engages in the exploration, mining, and processing of gold, silver, lead, zinc, and copper metals in Peru, the United States, Europe, and Asia.",6,-0.525338409223617,0.13239556247461665,0.017544998414990666,0.4457381815590799,-0.21093428770391034
1013462.0,GV_063080,63080,ANSS,USA,ANSYS INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"ANSYS, Inc. develops and markets engineering simulation software and services worldwide.",6,-0.20984847105374133,-0.03814091143964857,-0.13916887096177827,0.14442148737293103,-0.18178911002936723
1015780.0,GV_063501,63501,ETFC,USA,E TRADE FINANCIAL CORP,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6211,523120,Securities Brokerage,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","E*TRADE Financial Corporation, a financial services company, provides brokerage, and related products and services for traders, investors, registered investment advisors (RIAs), and stock plan administrators and participants.",6,0.15652626830382088,0.02224621609395994,-0.10484761669669915,-0.03800446039556988,-0.21923534301102726
1018005.0,GV_064304,64304,CWTRQ,USA,COLDWATER CREEK INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5621,448120,Women's Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"On September 26, 2014, Coldwater Creek Inc. went out of business under Chapter 11 liquidation as per its bankruptcy filing.",6,0.19157339025899814,0.01768836437323113,0.21452058050355158,-0.16178417250285687,-0.05854981695157806
1018840.0,GV_063643,63643,ANF,USA,ABERCROMBIE & FITCH  -CL A,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Abercrombie & Fitch Co., through its subsidiaries, operates as a specialty retailer.",6,0.027462910446155,-0.08474456858762178,0.31874187002366033,-0.06732268907262279,-0.16084483879168615
1020416.0,GV_064156,64156,MWW,USA,MONSTER WORLDWIDE INC,Information Technology,Software & Services,Internet Software & Services,Internet Software & Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Monster Worldwide, Inc., together with its subsidiaries, provides online and mobile employment and recruitment solutions worldwide.",6,0.2697388172129865,-0.27985662166746217,-0.13748536694227567,-0.16872039108116793,-0.005487460465741127
1020569.0,GV_062374,62374,IRM,USA,IRON MOUNTAIN INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Iron Mountain Incorporated (NYSE: IRM), founded in 1951, is the global leader for storage and information management services.",6,0.2664555623612947,-0.013266855718851724,0.08559214589530445,-0.07265923595125488,-0.08360879731059108
1021162.0,GV_063876,63876,TGI,USA,TRIUMPH GROUP INC,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3728,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Triumph Group, Inc. designs, engineers, manufactures, repairs, overhauls, and distributes aerostructures, aircraft components, accessories, subassemblies, and systems worldwide.",6,-0.08931891851626188,0.025715110112967707,0.22241865652526024,-0.19242736777928757,0.08288206652854267
1030469.0,GV_016981,16981,OFG,USA,OFG BANCORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"OFG Bancorp, a financial holding company, provides various banking and financial services.",6,0.2856999678539202,-0.04205178020577962,-0.1268735442317293,-0.10317540676601199,-0.30655582274081233
1030894.0,GV_112158,112158,CLS.,CAN,CELESTICA INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Celestica Inc. provides design, manufacturing, hardware platform, and supply chain solutions in Canada and internationally.",6,0.09401215139973092,-0.23053832021143744,-0.43371130258127094,-0.06368201806054355,0.03113448998434532
1032208.0,GV_008272,8272,SRE,USA,SEMPRA ENERGY,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,22111,Electric Power Generation,Utilities,Utilities,Sempra Energy operates as an energy-services holding company in the United States and internationally.,6,-0.38447567416902406,0.1982724838575699,-0.2931098249124839,0.13012210399394641,-0.24710925886582716
1032975.0,GV_102696,102696,LOGI,CHE,LOGITECH INTERNATIONAL SA,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3577,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Logitech International S.A., through its subsidiaries, designs, manufactures, and markets products that allow people to connect through music, gaming, video, computing, and other digital platforms worldwide.",6,0.14970680720305385,-0.13280202051226056,0.0995675404752334,0.19057122387304107,-0.1831014151599162
1034088.0,GV_113270,113270,ECLP,USA,ECLIPSYS CORP,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","As of August 24, 2010, Eclipsys Corporation was acquired by Allscripts Healthcare Solutions, Inc. Eclipsys Corporation operates as a healthcare information technology company in North America, the AsiaPacific, and the Middle East. It provides integrated clinical, revenue cycle, and performance management software; and professional services that assist healthcare organizations and physicians enhance their clinical, financial, and operational processes.",6,0.2293163736021532,0.027291556784841135,0.012159482299530995,0.08506826190043801,-0.17773425644347798
1035884.0,GV_065142,65142,CTV.1,USA,COMMSCOPE INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,3357,335921,Fiber Optic Cable Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",,6,0.1427048762190311,-0.4689140900110182,0.06188052457022599,-0.05809306503748384,-0.017144198892160758
1037976.0,GV_065108,65108,JLL,USA,JONES LANG LASALLE INC,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services,6531,531390,Other Activities Related to Real Estate,Real Estate and Rental and Leasing,Real Estate,"Jones Lang LaSalle Incorporated, a professional services company, provides commercial real estate and investment management services worldwide.",6,0.20284801152857368,-0.2877673823516789,0.09013550280933635,-0.029062314674527603,-0.03831140978807126
1038133.0,GV_065011,65011,HSKA,USA,HESKA CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,2835,325413,In-Vitro Diagnostic Substance Manufacturing,Manufacturing,Chemical Manufacturing,"Heska Corporation manufactures, sells, and markets veterinary diagnostic and specialty products for canine and feline healthcare markets in the United States, Canada, Europe, and internationally.",6,0.10581242099049741,-0.2557145590575106,-0.17963295900861928,-0.10059614723463704,-0.04582193192487996
1039765.0,GV_015617,15617,ING,NLD,ING GROEP NV,Financials,Banks,Banks,Diversified Banks,6199,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"ING Groep N.V., a financial institution, provides various banking products and services to individuals, small and medium-sized enterprises, and mid-corporates.",6,0.17997299846130377,-0.37537819115186977,0.09281268878130412,0.24821712968104884,-0.0038615208756451465
1043509.0,GV_065831,65831,SAH,USA,SONIC AUTOMOTIVE INC  -CL A,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail,5500,441110,New Car Dealers,Retail Trade,Motor Vehicle and Parts Dealers,"Sonic Automotive, Inc. operates as an automotive retailer in the United States.",6,0.291355700220354,-0.47893098863197026,-0.07507352687224829,0.0025882082056201045,0.1873244720820451
1046102.0,GV_065605,65605,RBA,CAN,RITCHIE BROS AUCTIONEERS INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services,7389,561499,All Other Business Support Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,Ritchie Bros.,6,0.04688013007099907,-0.07308798380480883,0.06710455042094243,0.22149369655887516,-0.12420665725787608
1048286.0,GV_028930,28930,MAR,USA,MARRIOTT INTL INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,"Marriott International, Inc. operates, franchises, and licenses hotel, residential, and timeshare properties worldwide.",6,0.41286931522614434,-0.27854802897911146,0.10787430451788459,-0.03562023389778625,-0.0371970830958406
1052100.0,GV_066599,66599,WDR,USA,WADDELL&REED FINL INC  -CL A,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523930,Investment Advice,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Waddell & Reed Financial, Inc., through its subsidiaries, provides investment management and advisory, investment product underwriting and distribution, and shareholder services administration to mutual funds, and institutional and separately managed accounts in the United States.",6,-0.10065340663975941,-0.20672730810934192,0.1726299260928459,0.04756154392707922,-0.3322516110471513
1053532.0,GV_109926,109926,LHO,USA,LASALLE HOTEL PROPERTIES,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Hotel & Resort REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"LaSalle Hotel Properties was acquired by Pebblebrook Hotel Trust. LaSalle Hotel Properties is a leading multi-operator real estate investment trust. The Company owns 41 properties, which are upscale, full-service hotels, totaling approximately 10,400 guest rooms in 11 markets in seven states and the District of Columbia.",6,0.32666529206658146,-0.4730735650959806,0.040960914973869604,0.02624498203110246,0.12611763998094033
1058090.0,GV_165914,165914,CMG,USA,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722513,Limited-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Chipotle Mexican Grill, Inc., together with its subsidiaries, operates Chipotle Mexican Grill restaurants.",6,0.021782317903446678,0.025243074885899382,0.1100728148580982,-0.08861030184354118,-0.20276615338127077
1059556.0,GV_139665,139665,MCO,USA,MOODY'S CORP,Financials,Diversified Financials,Capital Markets,Financial Exchanges & Data,7323,561450,Credit Bureaus,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Moody's Corporation provides credit ratings and assessment services; and credit, capital markets, and economic research, data, and analytical tools worldwide.",6,0.05949605282682753,-0.14826569953166197,-0.09912991861409529,-0.1582894695007525,-0.14339111963865364
1060232.0,GV_062667,62667,PSS,USA,COLLECTIVE BRANDS INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5661,448210,Shoe Stores,Retail Trade,Clothing and Clothing Accessories Stores,Payless Inc. operates as a footwear retailer in Western Hemisphere.,6,0.2887144995143961,-0.08096302147478338,0.3583656528436159,-0.1634797773091972,0.20337785633730993
1060391.0,GV_112168,112168,RSG,USA,REPUBLIC SERVICES INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,4953,562111,Solid Waste Collection,Administrative and Support and Waste Management and Remediation Services,Waste Management and Remediation Services,"Republic Services, Inc., together with its subsidiaries, provides non-hazardous solid waste collection, transfer, disposal, recycling, and environmental services in the United States.",6,-0.01943991919240172,-0.2187387899720532,-0.051421112793133904,0.15390711775459398,0.3083821874379844
1063761.0,GV_029389,29389,SPG,USA,SIMON PROPERTY GROUP INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Simon is a global leader in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE:SPG).",6,0.3883541492731939,-0.29824642528694795,0.069567485412,0.08224251349366855,0.12816149422093495
1066026.0,GV_116787,116787,CNQR,USA,CONCUR TECHNOLOGIES INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Concur Technologies, Inc. provides cloud-based automated business travel, expense, and invoice management solutions worldwide.",6,0.12923164511254906,-0.05883985699414425,0.011224824824034401,0.13854996122040605,0.09803210182050602
1066605.0,GV_120048,120048,HSII,USA,HEIDRICK & STRUGGLES INTL,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7361,561311,Employment Placement Agencies,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Heidrick & Struggles International, Inc., together with its subsidiaries, provides executive search and consulting services to businesses and business leaders worldwide.",6,-0.11558444455378614,0.10200206254990622,0.03610496031721364,-0.0021369122848381695,-0.13102969176704382
1067294.0,GV_003570,3570,CBRL,USA,CRACKER BARREL OLD CTRY STOR,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Cracker Barrel Old Country Store, Inc. develops and operates the Cracker Barrel Old Country Store concept in the United States.",6,0.05290108926807275,0.049814710268357654,0.09370166999800196,-0.1294857458738397,-0.4643043600203981
1067318.0,GV_017828,17828,DDAIF,DEU,DAIMLER AG,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,3711,336111,Automobile Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Daimler AG, together its subsidiaries, develops and manufactures passenger cars, trucks, vans, and buses in Germany and internationally.",6,0.13257971226054657,-0.2964935024127986,0.07069215391901076,0.16072109250722702,-0.06922213652295078
1067983.0,GV_002176,2176,BRK.A,USA,BERKSHIRE HATHAWAY,Financials,Diversified Financials,Diversified Financial Services,Multi-Sector Holdings,9997,999977,Conglomerate firms,Conglomerate firms,Conglomerate firms,"Berkshire Hathaway Inc., through its subsidiaries, engages in insurance, freight rail transportation, and utility businesses.",6,0.2162787096586258,0.0038592488625425764,-0.21351704698505236,0.10725026904284475,-0.1029174978833576
1068851.0,GV_115876,115876,PB,USA,PROSPERITY BANCSHARES INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Prosperity Bancshares, Inc. operates as bank holding company for the Prosperity Bank that provides retail and commercial banking services to small and medium-sized businesses, and consumers.",6,0.3177299791301979,0.48653893484885447,-0.31131995032109966,0.06275427001319185,0.00287164613529272
1070304.0,GV_015668,15668,IX,JPN,ORIX CORP,Financials,Diversified Financials,Diversified Financial Services,Other Diversified Financial Services,6172,522220,Sales Financing,Finance and Insurance,Credit Intermediation and Related Activities,ORIX Corporation provides diversified financial services.,6,0.18968147434014956,-0.11332905220182303,-0.1147249411919553,0.13316625052748537,-0.12390783763209601
1070750.0,GV_007063,7063,HST,USA,HOST HOTELS & RESORTS INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Hotel & Resort REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Host Hotels & Resorts, Inc. is an S&P 500 company and is the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels.",6,0.36187863913709034,-0.45115425581348295,-0.12968471214952662,0.02197859770167372,0.17920023676108593
1070985.0,GV_065084,65084,CXW,USA,CORECIVIC INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"The Company is a diversified government solutions company with the scale and experience needed to solve tough government challenges in flexible, cost-effective ways.",6,-0.037941574071221604,-0.04831202836070542,-0.18688342547968356,0.27830533324918716,-0.04900596888478437
1071371.0,GV_061067,61067,CIB,COL,BANCOLOMBIA SA,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Bancolombia S. A. provides various banking products and services to individual, corporate, and government customers in Colombia, Latin America, and the Caribbean region.",6,-0.10860900253590776,-0.07568766800280632,0.06585302500982249,0.2622576425528554,-0.07687930205706461
1071672.0,GV_106815,106815,HLTOY,GRC,OTE - HELLENIC TELECOM ORG,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services,4813,517311,Wired Telecommunications Carriers,Information,Telecommunications,"Hellenic Telecommunications Organization S.A., together with its subsidiaries, provides telecommunications and related services to businesses and individuals primarily in Greece and Romania.",6,-0.1886002818789559,0.09108400467865507,0.13756192236535772,0.25246944977765157,-0.23106000008803013
1076195.0,GV_160183,160183,LTM.2,USA,LIFE TIME FITNESS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities,7997,713940,Fitness and Recreational Sports Centers,"Arts, Entertainment, and Recreation","Amusement, Gambling, and Recreation Industries","Life Time Inc., together with its subsidiaries, designs, builds, and operates sports and athletic, professional fitness, family recreation, and spa centers for organizations, communities, and individuals.",6,0.23061012182180243,-0.13748559859758994,-0.2110365704807069,-0.045864298724432026,-0.14218657948890734
1076378.0,GV_105089,105089,CX,MEX,CEMEX SAB DE CV,Materials,Materials,Construction Materials,Construction Materials,3241,327310,Cement Manufacturing,Manufacturing,Nonmetallic Mineral Product Manufacturing,"CEMEX, S.A.B. de C.V., together with its subsidiaries, produces, markets, distributes, and sells cement, ready-mix concrete, aggregates, clinker, and other construction materials.",6,-0.051914758025035875,-0.18496653141178304,0.2397321829233367,0.3870664307106924,0.0069778214767601985
1076405.0,GV_119417,119417,PBG,USA,PEPSI BOTTLING GROUP INC,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks,2086,31211,Soft Drink and Ice Manufacturing,Manufacturing,Beverage and Tobacco Product Manufacturing,"As of February 26, 2010, The Pepsi Bottling Group, Inc. was acquired by Pepsi-Cola Metropolitan Bottling Company, Inc. The Pepsi Bottling Group, Inc. (PBG) operates in the carbonated soft drinks and other ready-to-drink beverages industry.",6,0.28524293782357735,-0.28689226344302216,0.27467393272070445,-0.001406076859636697,-0.09637718332360287
1079577.0,GV_119756,119756,SFG,USA,STANCORP FINANCIAL GROUP INC,Financials,Insurance,Insurance,Life & Health Insurance,6321,524114,Direct Health and Medical Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"StanCorp Financial Group, Inc., through its subsidiaries, provides financial products and services in the United States.",6,0.2893567384278657,-0.019325832136505964,0.11788121452770098,0.41015970282984676,-0.14691142145535804
