cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
1163739,GV_001661,1661,NBR,BMU,NABORS INDUSTRIES LTD,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Nabors Industries Ltd. provides drilling and drilling-related services for land-based and offshore oil and natural gas wells.,7,-0.30529374617930555,-0.36250442839837443
1168054,GV_150699,150699,XEC,USA,CIMAREX ENERGY CO,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Cimarex Energy Co. operates as an independent oil and gas exploration and production company primarily in Texas, Oklahoma, and New Mexico. As of December 31, 2019, it had a total proved reserves of 619.6 million barrels of oil equivalent, consisting of 1.53 trillion cubic feet of natural gas; 169.8 million barrels (MMBbls) of oil; and 194.5 MMBbls of natural gas liquids primarily located in the Permian Basin and Mid-Continent regions.",7,-0.040938476148357286,-0.3154357306552971
1171759,GV_148470,148470,RRGB,USA,RED ROBIN GOURMET BURGERS,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Red Robin Gourmet Burgers, Inc., together with its subsidiaries, develops, operates, and franchises full-service and casual-dining restaurants.",7,-0.3721110351248745,-0.33149200175850163
1172052,GV_148469,148469,SAFT,USA,SAFETY INSURANCE GROUP INC,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Safety Insurance Group, Inc. provides private passenger and commercial automobile insurance in Massachusetts, New Hampshire, and Maine, the United States.",7,-0.0763953960292499,-0.3548531630851654
1206264,GV_156861,156861,TPX,USA,TEMPUR SEALY INTL INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings,2510,337910,Mattress Manufacturing,Manufacturing,Furniture and Related Product Manufacturing,"Tempur Sealy International, Inc., together with its subsidiaries, develops, manufactures, markets, and distributes bedding products in the United States, Canada, and internationally.",7,-0.3967905038870641,-0.02512181745811537
1220754,GV_154758,154758,PRSC,USA,PROVIDENCE SERVICE CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,4100,485991,Special Needs Transportation,Transportation and Warehousing,Transit and Ground Passenger Transportation,The Providence Service Corporation provides healthcare services in the United States.,7,-0.08478190064571225,-0.36950995845204243
1227654,GV_157153,157153,CMP,USA,COMPASS MINERALS INTL INC,Materials,Materials,Metals & Mining,Diversified Metals & Mining,1400,212393,Other Chemical and Fertilizer Mineral Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Compass Minerals International, Inc., produces and sells salt, and specialty plant nutrition and chemical products primarily in the United States, Canada, Brazil, and the United Kingdom.",7,-0.39274559257167363,-0.13016668198276282
1230245,GV_008605,8605,PIPR,USA,PIPER SANDLER COS,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6211,523120,Securities Brokerage,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Piper Sandler Companies operates as an investment bank and asset management firm that serves corporations, private equity groups, public entities, non-profit entities, and institutional investors in the United States and internationally.",7,-0.4292534876940422,-0.3035711336959186
1237831,GV_171002,171002,GMED,USA,GLOBUS MEDICAL INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3841,339112,Surgical and Medical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Globus Medical, Inc., a medical device company, focuses on the development and commercialization of implants that heal patients with musculoskeletal disorders.",7,-0.6146818496874449,-0.13017283744156918
1267238,GV_157057,157057,AIZ,USA,ASSURANT INC,Financials,Insurance,Insurance,Multi-line Insurance,6351,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Assurant, Inc., through its subsidiaries, provides risk management solutions for housing and lifestyle markets in North America, Latin America, Europe, and the Asia Pacific.",7,-0.017362219221600726,-0.30194346624939555
1273441,GV_164046,164046,GTE,USA,GRAN TIERRA ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Gran Tierra Energy Inc., together with its subsidiaries, engages in the exploration and production of oil and gas properties in Colombia and Ecuador.",7,-0.35865070231548873,-0.314150143726301
1273685,GV_158053,158053,NYMT,USA,NEW YORK MORTGAGE TRUST INC,Financials,Diversified Financials,"Mortgage Real Estate Investment 
Trusts (REITs)",Mortgage REITs,6798,525990,Other Financial Vehicles,Finance and Insurance,"Funds, Trusts, and Other Financial Vehicles","New York Mortgage Trust, Inc. acquires, invests in, finances, and manages mortgage-related and residential housing-related assets in the United States.",7,-0.14149535717123596,-0.3801082307347384
1274494,GV_175404,175404,FSLR,USA,FIRST SOLAR INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"First Solar, Inc. provides photovoltaic (PV) solar energy solutions in the United States and internationally.",7,-0.2532390816380649,-0.3046605518454966
1276520,GV_158354,158354,GNW,USA,GENWORTH FINANCIAL INC,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Genworth Financial, Inc. provides insurance products in the United States and internationally.",7,-0.1882916212733512,-0.38024151133858
1278027,GV_158743,158743,BGS,USA,B&G FOODS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2033,311421,Fruit and Vegetable Canning,Manufacturing,Food Manufacturing,"B&G Foods, Inc. manufactures, sells, and distributes a portfolio of shelf-stable and frozen foods, and household products in the United States, Canada, and Puerto Rico. Its products include frozen and canned vegetables, oatmeal and hot cereals, fruit spreads, canned meats and beans, bagel chips, spices, seasonings, hot sauces, wine vinegars, maple syrups, molasses, salad dressings, pizza crusts, Mexican-style sauces, dry soups, taco shells and kits, salsas, pickles, peppers, tomato-based products, baking powder and soda, corn starch, cookies and crackers, nut clusters, and other specialty products.",7,-0.49007627003597193,-0.3274345054010566
1281761,GV_004674,4674,RF,USA,REGIONS FINANCIAL CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Regions Financial Corporation, a financial holding company, provides banking and bank-related services to individual and corporate customers.",7,-0.2024047895086998,-0.32347481786205295
1286681,GV_160211,160211,DPZ,USA,DOMINO'S PIZZA INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Domino's Pizza, Inc., through its subsidiaries, operates as a pizza delivery company in the United States and internationally.",7,-0.1987490357122419,-0.11066954142088302
1288469,GV_184551,184551,MXL,USA,MAXLINEAR INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"MaxLinear, Inc. provides radio-frequency (RF), high-performance analog, and mixed-signal communications systems-on-chip solutions (SoCs) for the connected home, wired and wireless infrastructure, and industrial and multi-market applications worldwide.",7,-0.6032074629646771,-0.20479426393293576
1306830,GV_162254,162254,CE,USA,CELANESE CORP,Materials,Materials,Chemicals,Specialty Chemicals,2860,325199,All Other Basic Organic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"Celanese Corporation, a technology and specialty materials company, manufactures and sells high performance engineered polymers in the United States and internationally.",7,-0.05656980058061091,-0.24424316335673116
1308606,GV_157679,157679,SRC,USA,SPIRIT REALTY CAPITAL INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Retail REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Spirit Realty Capital, Inc. (NYSE: SRC) is a premier net-lease REIT that primarily invests in single-tenant, operationally essential real estate assets, subject to long-term leases.",7,-0.6859733631294624,-0.04159730707930233
1320414,GV_174236,174236,SEM,USA,SELECT MEDICAL HOLDINGS CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8060,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,Health Care and Social Assistance,Hospitals,"Select Medical Holdings Corporation, through its subsidiary, Select Medical Corporation, operates critical illness recovery hospitals, rehabilitation hospitals, outpatient rehabilitation clinics, and occupational health centers in the United States.",7,-0.45059766660459194,-0.2494170957827038
1320461,GV_163765,163765,CPS,USA,COOPER-STANDARD HOLDINGS INC,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment,3714,3363,Motor Vehicle Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Cooper-Standard Holdings Inc., through its subsidiary, Cooper-Standard Automotive Inc., designs, manufactures, and sells sealing, fuel and brake delivery, and fluid transfer systems worldwide.",7,-0.4952093924714086,-0.19398164182379954
1320695,GV_163983,163983,THS,USA,TREEHOUSE FOODS INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2030,311421,Fruit and Vegetable Canning,Manufacturing,Food Manufacturing,"TreeHouse Foods, Inc. operates as a consumer packaged food and beverage manufacturer in the United States and internationally.",7,-0.21683098163059492,-0.10715954914978333
1324272,GV_163891,163891,RUTH,USA,RUTHS HOSPITALITY GROUP INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722511,Full-Service Restaurants,Accommodation and Food Services,Food Services and Drinking Places,"Ruth's Hospitality Group, Inc., together with its subsidiaries, develops, operates, and franchises fine dining restaurants under the Ruth’s Chris Steak House name.",7,-0.24172432344845418,-0.39307073097308715
1324424,GV_126296,126296,EXPE,USA,EXPEDIA GROUP INC,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,4700,561510,Travel Agencies,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Expedia Group, Inc. operates as an online travel company worldwide.",7,-0.1425651010656826,-0.3366408717735565
1326801,GV_170617,170617,FB,USA,FACEBOOK INC,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,7370,519130,Internet Publishing and Broadcasting and Web Search Portals,Information,Other Information Services,"Facebook, Inc. develops products that enable people to connect and share with friends and family through mobile devices, personal computers, virtual reality headsets, and in-home devices worldwide.",7,-0.6000706556019034,0.04297088551553212
1331520,GV_164633,164633,HOMB,USA,HOME BANCSHARES INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Home Bancshares, Inc. (Conway, AR) operates as the bank holding company for Centennial Bank that provides commercial and retail banking, and related financial services to businesses, real estate developers and investors, individuals, and municipalities.",7,-0.2880883301958735,-0.409586004902898
1331875,GV_165264,165264,FNF,USA,FIDELITY NATL FINL FNF GROUP,Financials,Insurance,Insurance,Property & Casualty Insurance,6361,524127,Direct Title Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Fidelity National Financial, Inc., together with its subsidiaries, provides various insurance products in the United States.",7,-0.157383109347529,-0.3850652554437886
1333274,GV_014563,14563,MERC,USA,MERCER INTL INC,Materials,Materials,Paper & Forest Products,Paper Products,2611,322110,Pulp Mills,Manufacturing,Paper Manufacturing,"Mercer International Inc., together with its subsidiaries, manufactures and sells northern bleached softwood kraft (NBSK) pulp in Europe, the United States, Asia, and internationally.",7,-0.008769595121763316,-0.3254107557421342
1334036,GV_164755,164755,CROX,USA,CROCS INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,3021,316210,Footwear Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"Crocs, Inc., together with its subsidiaries, designs, develops, manufactures, markets, and distributes casual lifestyle footwear and accessories for men, women, and children worldwide.",7,-0.23973374367394829,-0.3691751427681298
1336917,GV_165052,165052,UAA,USA,UNDER ARMOUR INC,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",2300,315,Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"Under Armour, Inc., together with its subsidiaries, develops, markets, and distributes branded performance apparel, footwear, and accessories for men, women, and youth primarily in North America, Europe, the Middle East, Africa, the Asia-Pacific, and Latin America.",7,-0.5944585219693231,-0.09882771131213207
1347178,GV_166435,166435,VNDA,USA,VANDA PHARMACEUTICALS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Vanda Pharmaceuticals Inc., a biopharmaceutical company, focuses on the development and commercialization of therapies to address high unmet medical needs and improve the lives of patients.",7,-0.6090722595453085,0.047459773633464986
1355096,GV_174147,174147,QRTEB,USA,QURATE RETAIL INC,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,5961,454110,Electronic Shopping and Mail-Order Houses,Retail Trade,Nonstore Retailers,"Qurate Retail, Inc., through its subsidiaries, engages in the video and online commerce industries in North America, Europe, and Asia.",7,-0.19005901139697834,-0.3486504348201089
1357204,GV_174222,174222,DNKN,USA,DUNKIN' BRANDS GROUP INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,5812,722515,Snack and Nonalcoholic Beverage Bars,Accommodation and Food Services,Food Services and Drinking Places,"Dunkin' Brands Group, Inc., together with its subsidiaries, franchises and licenses quick service restaurants in the United States and internationally.",7,-0.60708767613183,-0.13947915654352805
1358071,GV_177884,177884,CXO,USA,CONCHO RESOURCES INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Concho Resources Inc., an independent oil and natural gas company, engages in the acquisition, development, and exploration of oil and natural gas properties in the United States.",7,-0.36454973940290786,-0.35722186906076014
1360901,GV_174744,174744,EVR,USA,EVERCORE INC,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage,6200,523999,Miscellaneous Financial Investment Activities,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Evercore Inc., together with its subsidiaries, operates as an independent investment banking advisory firm in the United States, Europe, Latin America, and internationally.",7,-0.41039995999086853,-0.3354182792425346
1361658,GV_174729,174729,WYND,USA,WYNDHAM DESTINATIONS INC,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",6531,531390,Other Activities Related to Real Estate,Real Estate and Rental and Leasing,Real Estate,"Wyndham Destinations, Inc. operates as a vacation ownership and exchange company in the United States and internationally.",7,-0.2992391563126356,-0.3677437972518898
1364250,GV_175307,175307,DEI,USA,DOUGLAS EMMETT INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Douglas Emmett, Inc. (DEI) is a fully integrated, self-administered and self-managed real estate investment trust (REIT), and one of the largest owners and operators of high-quality office and multifamily properties located in the premier coastal submarkets of Los Angeles and Honolulu.",7,-0.3466296093342779,-0.2904322011754672
1365135,GV_175263,175263,WU,USA,WESTERN UNION CO,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,6099,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Finance and Insurance,Credit Intermediation and Related Activities,The Western Union Company provides money movement and payment services worldwide.,7,-0.3856158903841235,-0.2881615052051211
1370946,GV_008214,8214,OC,USA,OWENS CORNING,Industrials,Capital Goods,Building Products,Building Products,3290,327993,Mineral Wool Manufacturing,Manufacturing,Nonmetallic Mineral Product Manufacturing,"Owens Corning, together with its subsidiaries, produces and sells glass fiber reinforcements and other materials for composites; and residential, commercial, and industrial building materials worldwide.",7,-0.2898107648690762,-0.3431618672169163
1373715,GV_171007,171007,NOW,USA,SERVICENOW INC,Information Technology,Software & Services,Software,Systems Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"ServiceNow, Inc. provides enterprise cloud computing solutions that defines, structures, consolidates, manages, and automates services for enterprises worldwide.",7,-0.6609113366838821,-0.10604316258018921
1379041,GV_176591,176591,EIG,USA,EMPLOYERS HOLDINGS INC,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Employers Holdings, Inc., through its subsidiaries, operates in the commercial property and casualty insurance industry primarily in the United States.",7,-0.19936883303035863,-0.41498420019440724
1381531,GV_176760,176760,UFS.,USA,DOMTAR CORP,Materials,Materials,Paper & Forest Products,Paper Products,2621,322121,Paper (except Newsprint) Mills,Manufacturing,Paper Manufacturing,"Domtar Corporation designs, manufactures, markets, and distributes communication papers, specialty and packaging papers, and absorbent hygiene products in the United States, Canada, Europe, Asia, and internationally.",7,-0.3743230629153177,-0.09616598830277179
1385280,GV_177108,177108,CNK,USA,CINEMARK HOLDINGS INC,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment,7830,512131,Motion Picture Theaters (except Drive-Ins),Information,Motion Picture and Sound Recording Industries,"Cinemark Holdings, Inc., together with its subsidiaries, engages in the motion picture exhibition business.",7,-0.3281236715157825,-0.3736246964497403
1389050,GV_065009,65009,AROC,USA,ARCHROCK INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,3533,333132,Oil and Gas Field Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Archrock, Inc. operates as a midstream energy infrastructure company in the United States.",7,-0.3623269144792705,-0.3704388215620836
1390777,GV_002019,2019,BK,USA,BANK OF NEW YORK MELLON CORP,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"The Bank of New York Mellon Corporation provides a range of financial products and services to institutions, corporations, and high net worth individuals in the United States and internationally.",7,-0.6170999997438331,-0.16418124625241992
1393612,GV_177376,177376,DFS,USA,DISCOVER FINANCIAL SVCS,Financials,Diversified Financials,Consumer Finance,Consumer Finance,6141,522210,Credit Card Issuing,Finance and Insurance,Credit Intermediation and Related Activities,"Discover Financial Services, through its subsidiaries, operates as a direct banking and payment services company in the United States.",7,-0.4171058084433278,-0.3227269357237042
1393883,GV_177943,177943,DHX,USA,DHI GROUP INC,Communication Services,Media & Entertainment,Interactive Media & Services,Interactive Media & Services,7361,561311,Employment Placement Agencies,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"DHI Group, Inc. provides data, insights, and employment connections through specialized services for technology professionals in the United States and internationally.",7,-0.3928645048240558,-0.2959064745266736
1395942,GV_183581,183581,KAR,USA,KAR AUCTION SERVICES INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services,7389,561990,All Other Support Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"KAR Auction Services, Inc., together with its subsidiaries, used vehicle auctions and related vehicle remarketing services for the automotive industry in the United States, Europe, Canada, Mexico, and the United Kingdom.",7,-0.44134696471799933,-0.30010823499713357
1396033,GV_178806,178806,LL,USA,LUMBER LIQUIDATORS HLDGS INC,Consumer Discretionary,Retailing,Specialty Retail,Home Improvement Retail,5211,444110,Home Centers,Retail Trade,Building Material and Garden Equipment and Supplies Dealers,"Lumber Liquidators Holdings, Inc., together with its subsidiaries, operates as a multi-channel specialty retailer of hard-surface flooring, and hard-surface flooring enhancements and accessories.",7,-0.6018288649978035,0.6556092624047579
1398987,GV_174022,174022,RLGY,USA,REALOGY HOLDINGS CORP,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services,6531,531210,Offices of Real Estate Agents and Brokers,Real Estate and Rental and Leasing,Real Estate,"Realogy Holdings Corp., through its subsidiaries, provides residential real estate services.",7,-0.6412753690291227,-0.03390123710339343
1399935,GV_187041,187041,FRAN,USA,FRANCESCAS HOLDINGS CORP,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5621,448120,Women's Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Francesca's Holdings Corporation, through its subsidiaries, operates a chain of boutiques.",7,-0.6080127957767815,-0.1751310840505335
1402829,GV_179132,179132,ORN,USA,ORION GROUP HOLDINGS INC,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,1600,237990,Other Heavy and Civil Engineering Construction,Construction,Heavy and Civil Engineering Construction,"Orion Group Holdings, Inc. operates as a specialty construction company in the building, industrial, and infrastructure sectors in the continental United States, Alaska, Canada, and the Caribbean Basin.",7,-0.46666227465888493,-0.26558488834431504
1405495,GV_006100,6100,IDCC,USA,INTERDIGITAL INC,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,6794,533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),Real Estate and Rental and Leasing,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),"InterDigital, Inc. designs and develops technologies that enable and enhance wireless communications in the United States and internationally.",7,-0.4025738462961002,-0.3561066066398863
1419242,GV_162346,162346,ATP.,CAN,ATLANTIC POWER CORP,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,4991,22111,Electric Power Generation,Utilities,Utilities,Atlantic Power Corporation owns and operates a fleet of power generation assets in the United States and Canada.,7,-0.6106456349124688,-0.17797858259197843
1420302,GV_179666,179666,LOGM,USA,LOGMEIN INC,Information Technology,Software & Services,Software,Application Software,7370,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services","LogMeIn, Inc. provides a portfolio of cloud-based communication and collaboration, identity and access, and customer engagement and support solutions.",7,-0.47400786786402405,-0.2867362612906621
1420800,GV_179577,179577,CFX,USA,COLFAX CORP,Industrials,Capital Goods,Machinery,Industrial Machinery,3540,333992,Welding and Soldering Equipment Manufacturing,Manufacturing,Machinery Manufacturing,Colfax Corporation operates as a diversified technology company worldwide.,7,-0.4460795110421577,-0.3111691132412016
1428205,GV_183822,183822,ARR,USA,ARMOUR RESIDENTIAL REIT INC,Financials,Diversified Financials,"Mortgage Real Estate Investment 
Trusts (REITs)",Mortgage REITs,6798,525990,Other Financial Vehicles,Finance and Insurance,"Funds, Trusts, and Other Financial Vehicles","ARMOUR Residential REIT, Inc. invests in residential mortgage backed securities in the United States.",7,-0.4516792704953319,-0.2838819753888341
1437107,GV_164296,164296,DISCB,USA,DISCOVERY INC,Communication Services,Media & Entertainment,Media,Broadcasting,4841,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"Discovery, Inc. operates as a media company in the United States and internationally.",7,-0.4259800084017527,-0.2984736104846964
1451505,GV_028338,28338,RIG,CHE,TRANSOCEAN LTD,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Transocean Ltd., together with its subsidiaries, provides offshore contract drilling services for oil and gas wells worldwide.",7,-0.46073227369641717,-0.2487404761837534
1456772,GV_182701,182701,OPI,USA,OFFICE PROPERTIES INCOME TR,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"OPI is a REIT focused on owning, operating and leasing properties primarily leased to single tenants and those with high credit quality characteristics such as government entities.",7,-0.5154846051016532,-0.23950099373684078
1458891,GV_011925,11925,NE,GBR,NOBLE CORP PLC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Noble Corporation plc operates as an offshore drilling contractor for the oil and gas industry worldwide.,7,-0.5980015013417672,-0.19811822448233124
1463258,GV_187692,187692,REGI,USA,RENEWABLE ENERGY GROUP INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,2990,324199,All Other Petroleum and Coal Products Manufacturing,Manufacturing,Petroleum and Coal Products Manufacturing,"Renewable Energy Group, Inc. provides lower carbon transportation fuels in the United States and internationally.",7,-0.5706968404327385,-0.1945338509839499
1464423,GV_183324,183324,PMT,USA,PENNYMAC MORTGAGE INVEST TR,Financials,Diversified Financials,"Mortgage Real Estate Investment 
Trusts (REITs)",Mortgage REITs,6798,525990,Other Financial Vehicles,Finance and Insurance,"Funds, Trusts, and Other Financial Vehicles","PennyMac Mortgage Investment Trust, a specialty finance company, invests primarily in mortgage-related assets in the United States.",7,-0.49188744956456715,-0.29008157885188723
1467760,GV_183606,183606,ARI,USA,APOLLO COMMERCIAL RE FIN INC,Financials,Diversified Financials,"Mortgage Real Estate Investment 
Trusts (REITs)",Mortgage REITs,6798,525990,Other Financial Vehicles,Finance and Insurance,"Funds, Trusts, and Other Financial Vehicles","Apollo Commercial Real Estate Finance, Inc. operates as a real estate investment trust (REIT) that primarily originates, acquires, invests in, and manages commercial first mortgage loans, subordinate financings, and other commercial real estate-related debt investments in the United States.",7,-0.4919190222687468,-0.23200199684579398
1467858,GV_005073,5073,GM,USA,GENERAL MOTORS CO,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,3711,33611,Automobile and Light Duty Motor Vehicle Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"General Motors Company designs, builds, and sells cars, trucks, crossovers, and automobile parts worldwide.",7,-0.6284003934337167,-0.1341658137885088
1472787,GV_184899,184899,FAF,USA,FIRST AMERICAN FINANCIAL CP,Financials,Insurance,Insurance,Property & Casualty Insurance,6361,524127,Direct Title Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"First American Financial Corporation, through its subsidiaries, provides financial services.",7,-0.3674437397075605,-0.23102682596582813
1474098,GV_183830,183830,PEB,USA,PEBBLEBROOK HOTEL TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Hotel & Resort REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,Pebblebrook Hotel Trust (NYSE: PEB) is a publicly traded real estate investment trust (“REIT”) and the largest owner of urban and resort lifestyle hotels in the United States.,7,-0.37105823946238375,-0.12009876001608788
1475841,GV_190963,190963,NBHC,USA,NATIONAL BANK HLDGS CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"National Bank Holdings Corporation operates as the bank holding company for NBH Bank, N.A. that provides various banking products and financial services to commercial, business, and consumer clients in the United States.",7,-0.6087019746327599,-0.13425009434125046
1476045,GV_184688,184688,CLDT,USA,CHATHAM LODGING TRUST,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Hotel & Resort REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Chatham Lodging Trust is a self-advised, publicly-traded real estate investment trust focused primarily on investing in upscale, extended-stay hotels and premium-branded, select-service hotels.",7,-0.5029635493645644,-0.2459964546821498
