cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim,third_dim,forth_dim,fifth_dim
772406,GV_016401,16401,CRUS,USA,CIRRUS LOGIC INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Cirrus Logic, Inc., a fabless semiconductor company, develops, manufactures, and markets analog and mixed-signal integrated circuits (ICs) in the United States and internationally.",4,0.302959261901284,-0.21239402661812215,-0.16191259725681748,0.19097810900037782,-0.03693604259797392
772897,GV_005791,5791,HTCH,USA,HUTCHINSON TECHNOLOGY INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3679,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Hutchinson Technology Incorporated researches, designs, develops, manufactures, and supplies suspension assemblies for hard disk drives in Thailand, Hong Kong, the Philippines, Malaysia, the United States, and internationally.",4,0.5415760376220002,-0.15911348125086905,-0.06496321442877522,0.031717160565637156,-0.07757774737881228
773910,GV_011923,11923,APC,USA,ANADARKO PETROLEUM CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Anadarko Petroleum Corporation engages in the exploration, development, production, and marketing of oil and gas properties.",4,0.15731305374650578,-0.1062986640911476,-0.4447485164035676,0.11230522644256936,-0.020307885247855796
775158,GV_011721,11721,OSK,USA,OSHKOSH CORP,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks,3711,336120,Heavy Duty Truck Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Oshkosh Corporation designs, manufactures, and markets specialty vehicles and vehicle bodies worldwide.",4,0.3713129561924324,-0.2188614471238233,0.004374813949502812,-0.20000923432916098,-0.08892161470972718
780053,GV_013124,13124,NHP,USA,NATIONWIDE HEALTH PPTYS INC,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Specialized REITs,6798,531110,Lessors of Residential Buildings and Dwellings,Real Estate and Rental and Leasing,Real Estate,"Nationwide Health Properties, LLC operates as a real estate investment trust (REIT) that invests primarily in healthcare-related senior housing and long-term care facilities in the United States.",4,0.6476012591837288,0.2261782276533804,-0.3149908471323404,-0.04200914412970574,0.0878361814540278
783325,GV_011550,11550,WEC,USA,WEC ENERGY GROUP INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"WEC Energy Group, Inc., through its subsidiaries, provides regulated natural gas and electricity, and nonregulated renewable energy services in the United States.",4,0.2841475939596833,-0.20607888046653944,0.049101169235994654,0.2644217125327697,-0.039245068680558305
784199,GV_027823,27823,CRY,USA,CRYOLIFE INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3842,339113,Surgical Appliance and Supplies Manufacturing,Manufacturing,Miscellaneous Manufacturing,"CryoLife, Inc. manufactures, processes, and distributes medical devices and implantable human tissues worldwide.",4,0.29183990367055096,-0.18309068423488012,-0.0848621483312629,-0.0974006249992366,0.06973081555090013
785161,GV_012589,12589,EHC,USA,ENCOMPASS HEALTH CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8060,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,Health Care and Social Assistance,Hospitals,Encompass Health Corporation provides facility-based and home-based post-acute healthcare services.,4,0.38583801960457564,-0.0266660575726429,-0.18697037860846372,0.014183135106514099,-0.0825961781413845
785786,GV_012945,12945,PLXS,USA,PLEXUS CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,3672,334412,Bare Printed Circuit Board Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Plexus Corp., together with its subsidiaries, provides electronic manufacturing services in the Americas, Europe, the Middle East, Africa, and the Asia-Pacific.",4,0.546200994005345,0.07961174597180846,-0.347885994953018,0.006993701784764996,0.06539065241314967
786110,GV_028018,28018,GYMB,USA,GYMBOREE CORP,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,2300,3152,Cut and Sew Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"Gymboree Group, Inc. operates as a children’s apparel specialty retailer in North America.",4,0.5681116531697192,0.3314152126239669,-0.335507137414493,0.051231748709449965,0.02614987397585531
787250,GV_003814,3814,DPL,USA,DPL INC,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"DPL Inc., through its subsidiary, operates as an energy company in the United States.",4,0.5347034439056849,0.397813522791779,-0.3914259341406257,0.1914171916960644,-0.1663454953508217
788784,GV_008810,8810,PEG,USA,PUBLIC SERVICE ENTRP GRP INC,Utilities,Utilities,Multi-Utilities,Multi-Utilities,4931,22111,Electric Power Generation,Utilities,Utilities,"Public Service Enterprise Group Incorporated, through its subsidiaries, operates as an energy company primarily in the Northeastern and Mid- Atlantic United States.",4,0.6204491793738548,0.14732670758194708,-0.1316243905668637,-0.058959828844841584,-0.024791767029474197
789460,GV_012471,12471,INT,USA,WORLD FUEL SERVICES CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing,5172,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","World Fuel Services Corporation engages in the distribution of fuel, and related products and services in the aviation, marine, and land transportation industries worldwide.",4,0.2152879478313486,-0.21807886365744422,-0.1388867207040282,-0.04434005970444641,0.03265879093675758
790070,GV_012053,12053,EMC,USA,EMC CORP/MA,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3572,334112,Computer Storage Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Dell EMC develops, delivers, and supports information infrastructure and virtual infrastructure technologies, solutions, and services.",4,0.5762777722664987,0.0719462832010667,-0.30708650881526633,0.11981078163111031,-0.052661270732912865
790715,GV_012234,12234,SIGM,USA,SIGMA DESIGNS INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Sigma Designs, Inc., an integrated system-on-chip solutions provider, provides intelligent platforms for use in the home entertainment, and home and industrial control appliances.",4,0.2627808631031549,-0.1424951092070057,-0.3142554679851791,0.1815543550410973,-0.04197740621306101
791915,GV_012215,12215,CY,USA,CYPRESS SEMICONDUCTOR CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Cypress Semiconductor Corporation designs, develops, manufactures, markets, and sells embedded system solutions worldwide.",4,0.22654317727199907,-0.24738074362903817,-0.17945840737025967,-0.07528926696016361,-0.15301998223608546
793547,GV_017074,17074,NAVG,USA,NAVIGATORS GROUP INC,Financials,Insurance,Insurance,Property & Casualty Insurance,6331,524126,Direct Property and Casualty Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"The Navigators Group, Inc., together with its subsidiaries, underwrites marine, property and casualty, and professional liability insurance products and services in the United States and internationally.",4,0.24952492004713592,-0.2441999727598706,-0.25240613984255306,0.03293861070514576,-0.07936469858133419
794172,GV_012433,12433,VIVO,USA,MERIDIAN BIOSCIENCE INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies,2835,325413,In-Vitro Diagnostic Substance Manufacturing,Manufacturing,Chemical Manufacturing,"Meridian Bioscience, Inc., a life science company, develops, manufactures, distributes, and sells diagnostic test kits primarily for various gastrointestinal and respiratory infectious diseases, and elevated blood lead levels worldwide.",4,-0.04808805874086626,0.10280385608293359,-0.4189080368531204,0.05405107243767268,-0.1849973367458742
794323,GV_013440,13440,LVLT,USA,LEVEL 3 COMMUNICATIONS INC,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,4813,517110,Cable program distribution operators,Information,Telecommunications,"Level 3 Parent, LLC provides various integrated communications services for enterprise, government, wholesale, and small and medium business customers in North America, Latin America, Europe, the Asia Pacific, the Middle East, and Africa.",4,0.3034697316660392,-0.2363149923955865,-0.20046639295331314,0.25874825196459944,0.09576249070455049
794367,GV_004611,4611,M,USA,MACY'S INC,Consumer Discretionary,Retailing,Multiline Retail,Department Stores,5311,452210,Department Stores,Retail Trade,General Merchandise Stores,"Macy's, Inc., an omnichannel retail organization, operates stores, Websites, and mobile applications.",4,0.4324642145697543,-0.12610745745910792,-0.1093723855840075,0.013461692533686408,-0.02246560747854509
795403,GV_012445,12445,WTS,USA,WATTS WATER TECHNOLOGIES INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3490,332919,Other Metal Valve and Pipe Fitting Manufacturing,Manufacturing,Fabricated Metal Product Manufacturing,"Watts Water Technologies, Inc. designs, manufactures, and sells products and systems that manage and conserve the flow of fluids and energy into, through and out of buildings in the residential and commercial markets in the Americas, Europe, the Asia-Pacific, the Middle East, and Africa.",4,0.16772300946541746,-0.18439206496983715,-0.3373124303192958,0.10214997219655532,-0.16733643111925892
796343,GV_012540,12540,ADBE,USA,ADOBE INC,Information Technology,Software & Services,Software,Application Software,7370,518210,"Data Processing, Hosting, and Related Services",Information,"Data Processing, Hosting, and Related Services",Adobe Inc. operates as a diversified software company worldwide.,4,0.6864902633173181,0.24791259976907662,-0.18275111287586523,0.32361131662348375,-0.11276026745998201
798949,GV_010877,10877,UNT,USA,UNIT CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Unit Corporation, together with its subsidiaries, engages in the exploration, acquisition, development, and production of oil and natural gas properties in the United States.",4,0.19551692719249514,-0.2726743559245398,-0.2171518639862102,0.13968315580863833,-0.02100881383538436
799231,GV_013800,13800,AFAM,USA,ALMOST FAMILY INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,8082,621610,Home Health Care Services,Health Care and Social Assistance,Ambulatory Health Care Services,"Almost Family, Inc., together with its subsidiaries, provides home healthcare services in the United States.",4,0.5472557891870936,-0.05351175095298432,-0.19567778028075647,0.0456832915823452,-0.10083249344312488
799233,GV_012840,12840,HTLD,USA,HEARTLAND EXPRESS INC,Industrials,Transportation,Road & Rail,Trucking,4213,484121,"General Freight Trucking, Long-Distance, Truckload",Transportation and Warehousing,Truck Transportation,"Heartland Express, Inc., together with its subsidiaries, operates as a short-to-medium haul truckload carrier in the United States and Canada.",4,0.5403002940475032,0.06862909064135167,-0.17916893731099603,0.20138040581846284,-0.2891820607757235
802481,GV_012785,12785,PPC,USA,PILGRIM'S PRIDE CORP,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2015,311615,Poultry Processing,Manufacturing,Food Manufacturing,"Pilgrim's Pride Corporation produces, processes, markets, and distributes fresh, frozen, and value-added chicken and pork products in the United States, the United Kingdom, Mexico, France, Puerto Rico, the Netherlands, rest of Europe, the Middle East, Asia, and internationally.",4,0.2549081987120977,-0.18434170205282693,-0.24756160188210077,-0.08997843391875401,0.034681859813694677
803649,GV_013579,13579,EQC,USA,EQUITY COMMONWEALTH,Real Estate,Real Estate,"Equity Real Estate 
Investment Trusts 
(REITs)",Office REITs,6798,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),Real Estate and Rental and Leasing,Real Estate,"Equity Commonwealth (NYSE: EQC) is a Chicago based, internally managed and self-advised real estate investment trust (REIT) with commercial office properties in the United States.",4,0.19985903853117198,-0.14177069576921061,-0.3058838769320667,0.2279350893594761,-0.20173626449008072
804753,GV_012850,12850,CERN,USA,CERNER CORP,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Cerner Corporation, together with its subsidiaries, provides health care information technology solutions and tech-enabled services in the United States and internationally.",4,0.6512838314702706,0.9277443391586189,-0.07086109988373825,0.3284244169610135,0.01584466069379941
812900,GV_013380,13380,SKS,USA,SAKS INC,Consumer Discretionary,Retailing,Multiline Retail,Department Stores,5311,452111,Department stores (except discount department stores),Retail Trade,General Merchandise Stores,Saks Incorporated operates retail stores in the United States.,4,0.5531574969940478,0.29155725732196947,-0.3387411363313363,0.20660855743108303,-0.2626991427488891
813621,GV_014182,14182,ACO,USA,AMCOL INTERNATIONAL CORP,Materials,Materials,Metals & Mining,Diversified Metals & Mining,1400,212325,Clay and Ceramic and Refractory Minerals Mining,"Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),AMCOL International Corporation is engaged in the development and application of minerals and technology products and services to various industrial and consumer markets.,4,0.4609570348983248,0.2255132708404132,-0.26562625816382973,0.34798055333293343,-0.32609242572272257
813672,GV_013421,13421,CDNS,USA,CADENCE DESIGN SYSTEMS INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Cadence Design Systems, Inc. provides software, hardware, services, and reusable integrated circuit (IC) design blocks worldwide.",4,0.5958600556522847,-0.10585630043330217,-0.074815883214987,-0.018802344346989096,0.000555183319502091
814547,GV_013824,13824,FICO,USA,FAIR ISAAC CORP,Information Technology,Software & Services,Software,Application Software,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Fair Isaac Corporation develops analytic, software, and data management products and services that enable businesses to automate, enhance, and connect decisions.",4,0.42910149798251157,-0.20914222409203848,-0.13780711594985567,-0.12325917561195165,0.018353169240118164
814549,GV_013480,13480,EBIX,USA,EBIX INC,Information Technology,Software & Services,Software,Application Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"Ebix, Inc. provides software and e-commerce solutions to insurance, finance, healthcare, and e-learning industries.",4,0.6855919459368864,0.32934239754313416,-0.10809031318485329,0.12866634007287533,0.2584022646844873
815094,GV_013619,13619,ABMD,USA,ABIOMED INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3841,339112,Surgical and Medical Instrument Manufacturing,Manufacturing,Miscellaneous Manufacturing,"Abiomed, Inc. engages in the research, development, and sale of medical devices to assist or replace the pumping function of the failing heart.",4,0.5315303467362333,-0.1514219488418278,-0.011150219479083921,-0.019762230486210064,-0.14716272501386873
816159,GV_013789,13789,AIRM,USA,AIR METHODS CORP,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care  Services,4522,621910,Ambulance Services,Health Care and Social Assistance,Ambulatory Health Care Services,"Air Methods Corporation, together with its subsidiaries, provides air medical emergency transport services and systems in the United States.",4,0.35784317245766056,-0.08469366511642501,-0.27866612901036913,0.23010849949636628,0.16297802203578093
816956,GV_013623,13623,CNMD,USA,CONMED CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3845,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"CONMED Corporation, a medical technology company, develops, manufactures, and sells surgical devices and related equipment for minimally invasive procedures worldwide.",4,0.06603322324086898,-0.2196500806539283,-0.27529841677342193,0.017060879291071022,-0.07421697081306118
817366,GV_024539,24539,WOOF,USA,VCA INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,700,541940,Veterinary Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",VCA Inc. operates as an animal healthcare company in the United States and Canada.,4,0.3471110970413459,-0.13364458553307956,-0.09638022449761276,0.21089313621750785,-0.06304332435272854
820081,GV_013839,13839,CBM,USA,CAMBREX CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,2833,325411,Medicinal and Botanical Manufacturing,Manufacturing,Chemical Manufacturing,"Cambrex Corporation, a life sciences company, provides various products and services for the development and commercialization of new and generic therapeutics worldwide.",4,0.3174818515427663,-0.23074586062141608,-0.22282373281624016,-0.011552448808095549,0.05993809564957251
820313,GV_014282,14282,APH,USA,AMPHENOL CORP,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3678,334417,Electronic Connector Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Amphenol Corporation, together with its subsidiaries, primarily designs, manufactures, and markets electrical, electronic, and fiber optic connectors in the United States, China, and internationally.",4,0.26595532358552626,0.9658529867289198,-0.11690395687968526,0.03437042558637665,0.010232421529663784
820736,GV_021496,21496,ORB,USA,ORBITAL SCIENCES CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3760,336414,Guided Missile and Space Vehicle Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Orbital Sciences Corporation develops and manufactures small- and medium-class rockets and space systems for commercial, military, and civil government customers in the United States, Europe, Eurasia, Mexico, South America, and East Asia.",4,0.5965733324480722,0.19259956673801143,-0.27645873294669704,0.13814569052804612,-0.2534318979220963
821002,GV_019402,19402,GIII,USA,G-III APPAREL GROUP LTD,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",2300,315280,Other Cut and Sew Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"G-III Apparel Group, Ltd. designs, sources, and markets women’s and men’s apparel in the United States and internationally.",4,0.4098846784269489,-0.0221284709652614,-0.23744194685920603,-0.012698310530759163,-0.2419925233352007
822416,GV_008823,8823,PHM,USA,PULTEGROUP INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,"PulteGroup, Inc., through its subsidiaries, primarily engages in the homebuilding business in the United States.",4,-0.25883968743966906,0.25916296992994364,-0.3569186923904392,0.5174259964945283,-0.3291958278246093
823768,GV_014477,14477,WM,USA,WASTE MANAGEMENT INC,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services,4953,562111,Solid Waste Collection,Administrative and Support and Waste Management and Remediation Services,Waste Management and Remediation Services,"Waste Management, Inc., through its subsidiaries, provides waste management environmental services to residential, commercial, industrial, and municipal customers in North America.",4,0.12006633782432898,-0.22294539747362682,-0.2907246074374754,0.08848119266881005,-0.16793068423734428
824142,GV_021542,21542,AAON,USA,AAON INC,Industrials,Capital Goods,Building Products,Building Products,3585,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"AAON, Inc., together with its subsidiaries, engages in engineering, manufacturing, marketing, and selling air conditioning and heating equipment in the United States and Canada.",4,0.17481355565238585,0.02538343884626621,-0.27177949399629,-0.09878483916881307,0.09032047629070734
827054,GV_027965,27965,MCHP,USA,MICROCHIP TECHNOLOGY INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Microchip Technology Incorporated develops, manufactures, and sells semiconductor products for various embedded control applications in the Americas, Europe, and Asia.",4,0.4125198537944094,-0.1734806121342901,-0.2086861913575191,-0.09195563885761998,0.038872494535676615
829608,GV_022221,22221,PSYS.1,USA,PSYCHIATRIC SOLUTIONS INC,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,8093,621420,Outpatient Mental Health and Substance Abuse Centers,Health Care and Social Assistance,Ambulatory Health Care Services,"Psychiatric Solutions, Inc. provides inpatient behavioral health care services to critically ill children, adolescents, and adults.",4,0.641665019683352,0.16769091886912701,-0.2259550211597975,-0.1401802818408099,0.03216089828365334
831547,GV_063650,63650,SPPI,USA,SPECTRUM PHARMACEUTICALS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Spectrum Pharmaceuticals, Inc. develops and commercializes oncology and hematology drug products.",4,0.1315655741221728,0.021630573959137468,-0.4502028527510537,0.23894788704580808,-0.10057898770113019
832767,GV_014626,14626,PTEC,USA,PHOENIX TECHNOLOGIES LTD,Information Technology,Software & Services,Software,Systems Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),Phoenix Technologies Ltd. develops and distributes firmware and performance optimization software.,4,0.530420083932588,0.273578373390611,-0.21336732739566935,-0.06978380797392371,0.08199894504486477
833079,GV_014790,14790,MTH,USA,MERITAGE HOMES CORP,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding,1531,236117,New Housing For-Sale Builders,Construction,Construction of Buildings,Meritage Homes Corporation designs and builds single-family homes in the United States.,4,0.29610870419012764,-0.2333490122342656,-0.17890946156525164,-0.19249284731490673,-0.010314705410305887
833081,GV_014908,14908,PDE,USA,PRIDE INTERNATIONAL INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Pride International, Inc. provides offshore contract drilling services to oil and natural gas exploration and production companies.",4,0.6102340288498689,0.044742651279035664,-0.07857628094333559,-0.17568608045626738,-0.08415951617087179
833640,GV_066032,66032,POWI,USA,POWER INTEGRATIONS INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Power Integrations, Inc. designs, develops, manufactures, and markets analog and mixed-signal integrated circuits (ICs), and other electronic components and circuitry used in high-voltage power conversion worldwide.",4,0.20605874725076104,-0.16625223397615813,-0.2268805088244427,-0.0905993898157903,0.030909047779177093
835729,GV_014650,14650,BMC,USA,BMC SOFTWARE INC,Information Technology,Software & Services,Software,Systems Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"BMC Software, Inc. develops software that provides system and service management solutions for enterprises in the United States and internationally.",4,0.5682247667779412,0.08252837839347235,-0.21151599825124862,0.17654002537848318,-0.22670631890362636
842023,GV_015414,15414,TECH,USA,BIO-TECHNE CORP,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,2836,325414,Biological Product (except Diagnostic) Manufacturing,Manufacturing,Chemical Manufacturing,"Bio-Techne Corporation, together with its subsidiaries, develops, manufactures, and sells biotechnology reagents, instruments and services for the research and clinical diagnostic markets worldwide.",4,0.45362245921798683,-0.0758717083844731,-0.30247157538589436,0.057311345233788245,0.006327143648100645
844965,GV_021237,21237,TTI,USA,TETRA TECHNOLOGIES INC/DE,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"TETRA Technologies, Inc., together with its subsidiaries, operates as a diversified oil and gas services company.",4,0.14646056130279553,-0.27389947567924944,-0.248656502006381,0.04598953882932111,-0.05149467451807561
849399,GV_015855,15855,NLOK,USA,NORTONLIFELOCK INC,Information Technology,Software & Services,Software,Systems Software,7372,511210,Software Publishers,Information,Publishing Industries (except Internet),"NortonLifeLock Inc. provides cyber security products, services, and solutions worldwide.",4,0.19268187069153245,-0.22685179392891963,-0.3142063055587657,0.04448882831419462,-0.04917648375573189
851520,GV_023027,23027,EXPO,USA,EXPONENT INC,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services,8742,541614,"Process, Physical Distribution, and Logistics Consulting Services","Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Exponent, Inc., together with its subsidiaries, operates as a science and engineering consulting company worldwide.",4,0.5341205394255119,0.44288784957353144,-0.45808966237014537,0.1706330397598183,0.0355064676590796
859737,GV_020904,20904,HOLX,USA,HOLOGIC INC,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3844,334517,Irradiation Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Hologic, Inc., a medical technology company, develops, manufactures, and supplies diagnostics products, medical imaging systems, surgical products, and light-based aesthetic and medical treatment systems for women in the United States, Europe, the Asia-Pacific, and internationally.",4,0.12239219070328905,-0.28933908555586046,-0.1953039916646274,0.04274927951679855,-0.16533331681090385
860731,GV_010789,10789,TYL,USA,TYLER TECHNOLOGIES INC,Information Technology,Software & Services,Software,Application Software,7373,541512,Computer Systems Design Services,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally.",4,0.2702927855728208,-0.26737220781373083,-0.12269993912379919,0.055330243738675566,-0.1699552942182076
861361,GV_021487,21487,BEAV,USA,B/E AEROSPACE INC,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,2531,336360,Motor Vehicle Seating and Interior Trim Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"B/E Aerospace, Inc. designs, manufactures, sells, and services cabin interior products for commercial aircraft and business jets primarily in North America, Europe, Asia, the Pacific Rim, South America, and the Middle East. Its Commercial Aircraft segment offers first class, business class, tourist class, and regional aircraft seats, as well as spares; oxygen storage, distribution, and delivery systems for commercial and business jet aircraft; coffee makers, water boilers, ovens, and refrigeration equipment; and modular lavatory, wastewater management, and galley systems.",4,0.5660537861968389,0.029651624184605693,-0.12671360106912977,0.08168885127242069,-0.12325046236200808
862480,GV_022205,22205,KSWS,USA,K-SWISS INC  -CL A,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,3140,316210,Footwear Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"K-Swiss Inc. designs, develops, and markets footwear, apparel, and accessories for athletic, sports, and fitness activities, as well as casual wear under the K Swiss brand worldwide.",4,0.5854511234052888,-0.07388410227560055,-0.0756074117300149,0.011124169929569189,-0.1771455812640853
862510,GV_023006,23006,TRH,USA,TRANSATLANTIC HOLDINGS INC,Financials,Insurance,Insurance,Reinsurance,6331,524130,Reinsurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Transatlantic Holdings Inc., through its subsidiaries, offers reinsurance capacity for a range of property and casualty products to insurers and reinsurers on a treaty and facultative basis.",4,0.6559874483774105,0.16846596893493393,-0.2414531651721228,-0.14091749406130077,0.06326395782790718
864328,GV_022794,22794,BJS.1,USA,BJ SERVICES CO,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"As of April 28, 2010, BJ Services Company LLC was acquired by Baker Hughes Incorporated.",4,0.5069456195615677,0.2936626056357651,-0.17185796652749405,-0.06009034042615099,0.1103594287766668
864749,GV_022815,22815,TRMB,USA,TRIMBLE INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,3829,334519,Other Measuring and Controlling Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Trimble Inc. provides technology solutions that enable professionals and field mobile workers to enhance or transform their work processes worldwide.,4,0.28321090689234024,-0.12276228294742884,-0.3203184072440272,0.10144773326767419,-0.11053086718430034
