cik,GVKEY IQ,gvkey,tic,fic,conm,sector,industry_group,industry,sub_industry,sic,naics,NAICS6,NAICS2,NAICS3,Company Description,cluster,first_dim,second_dim
1653477.0,GV_027119,27119,NGVT,USA,INGEVITY CORP,Materials,Materials,Chemicals,Specialty Chemicals,2860,3251,Basic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"Ingevity Corporation manufactures and sells specialty chemicals and activated carbon materials in North America, Europe, the Asia-Pacific, and internationally.",1,-0.2148998290684935,-0.11313955674832396
1681622.0,GV_029004,29004,VREX,USA,VAREX IMAGING CORP,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,3844,334517,Irradiation Apparatus Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,Varex Imaging Corporation designs and manufactures X-ray imaging components.,1,-0.08285847761092087,-0.073093263353918
1712184.0,GV_024724,24724,LILAK,BMU,LIBERTY LATIN AMERICA LTD,Communication Services,Media & Entertainment,Media,Cable & Satellite,4841,515210,Cable and Other Subscription Programming,Information,Broadcasting (except Internet),"Liberty Latin America Ltd., together with its subsidiaries, provides fixed, mobile, and subsea telecommunications services.",1,0.11203389915717256,-0.16629905337659545
6885.0,GV_063874,63874,SSI,USA,STAGE STORES INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Stage Stores, Inc. operates specialty department stores primarily in small towns and rural communities in the United States.",0,0.04562446787206575,0.05915589681434854
7332.0,GV_009904,9904,SWN,USA,SOUTHWESTERN ENERGY CO,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,4923,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Southwestern Energy Company, an independent energy company, engages in the exploration, development, and production of natural gas, oil, and natural gas liquids (NGLs) in the United States.",0,-0.005043515693533684,0.40602849837626814
7789.0,GV_011842,11842,ASB,USA,ASSOCIATED BANC-CORP,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Associated Banc-Corp, a bank holding company, provides various banking and nonbanking products to individuals and businesses in Wisconsin, Illinois, and Minnesota.",0,-0.5766065099211882,-0.09086050900538369
17843.0,GV_002787,2787,CRS,USA,CARPENTER TECHNOLOGY CORP,Materials,Materials,Metals & Mining,Steel,3312,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,"Carpenter Technology Corporation manufactures, fabricates, and distributes specialty metals worldwide.",0,-0.2858008860030121,0.11031585621120801
18498.0,GV_005109,5109,GCO,USA,GENESCO INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5661,448210,Shoe Stores,Retail Trade,Clothing and Clothing Accessories Stores,"Genesco Inc. operates as a retailer and wholesaler of footwear, apparel, and accessories.",0,-0.05899244943181025,0.2140313447787034
26076.0,GV_003639,3639,CUB,USA,CUBIC CORP,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,3578,333318,Other Commercial and Service Industry Machinery Manufacturing,Manufacturing,Machinery Manufacturing,"Cubic Corporation designs, integrates, and operates systems, products, and services for command, control, communications, computers, intelligence, surveillance, and reconnaissance (C4ISR) customers worldwide.",0,-0.19182011527143802,-0.10209837036757473
28917.0,GV_003964,3964,DDS,USA,DILLARDS INC  -CL A,Consumer Discretionary,Retailing,Multiline Retail,Department Stores,5311,452210,Department Stores,Retail Trade,General Merchandise Stores,"Dillard's, Inc. operates retail department stores primarily in the Southeastern, Southwestern, and Midwestern areas of the United States.",0,-0.09054445697432804,0.14233210931417653
38777.0,GV_004885,4885,BEN,USA,FRANKLIN RESOURCES INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Franklin Resources, Inc. is a publicly owned asset management holding company.",0,-0.3706903704295876,-0.0014547709227584172
39368.0,GV_004926,4926,FUL,USA,FULLER (H. B.) CO,Materials,Materials,Chemicals,Specialty Chemicals,2891,325520,Adhesive Manufacturing,Manufacturing,Chemical Manufacturing,"H.B. Fuller Company, together with its subsidiaries, formulates, manufactures, and markets adhesives, sealants, coatings, polymers, tapes, encapsulants, and other specialty chemical products worldwide.",0,-0.37973594485183365,-0.1080681159637401
39911.0,GV_004990,4990,GPS,USA,GAP INC,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,5651,448140,Family Clothing Stores,Retail Trade,Clothing and Clothing Accessories Stores,"The Gap, Inc. operates as an apparel retail company worldwide.",0,0.08777948403261765,0.18412566698387547
45919.0,GV_012545,12545,HHS,USA,HARTE HANKS INC,Communication Services,Media & Entertainment,Media,Advertising,7331,541860,Direct Mail Advertising,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services","Harte Hanks, Inc. provides various multi-channel marketing services in the United States and internationally.",0,0.21356486053244653,0.2281387492191427
46765.0,GV_005581,5581,HP,USA,HELMERICH & PAYNE,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Helmerich & Payne, Inc. primarily engages in drilling oil and gas wells for exploration and production companies.",0,-0.3859563986697851,0.36013459736402015
47217.0,GV_005606,5606,HPQ,USA,HP INC,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3570,33411,Computer and Peripheral Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"HP Inc. provides personal computing and other access devices, imaging and printing products, and related technologies, solutions, and services in the United States and internationally.",0,-0.19034455208958267,0.014573536748223308
49279.0,GV_013994,13994,HSE.,CAN,HUSKY ENERGY INC,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Husky Energy Inc., together with its subsidiaries, operates as an integrated energy company in the United States, Western and Atlantic Canada, and the Asia Pacific.",0,-0.18941937409957785,0.2685240269916619
49938.0,GV_005903,5903,IMO,CAN,IMPERIAL OIL LTD,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Imperial Oil Limited explores for, produces, and sells crude oil and natural gas in Canada.",0,-0.26541092636423447,0.3174168929554138
60714.0,GV_006528,6528,LXU,USA,LSB INDUSTRIES INC,Materials,Materials,Chemicals,Diversified Chemicals,2810,325180,Other Basic Inorganic Chemical Manufacturing,Manufacturing,Chemical Manufacturing,"LSB Industries, Inc. manufactures, sells, and markets chemical products in the United States.",0,-0.13438922595994726,0.008655225797234933
60977.0,GV_006845,6845,LDL,USA,LYDALL INC,Industrials,Capital Goods,Machinery,Industrial Machinery,3714,336390,Other Motor Vehicle Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Lydall, Inc. designs, manufactures, and markets specialty engineered filtration media, industrial thermal insulating solutions, and automotive thermal and acoustical barriers for filtration/separation and thermal/acoustical applications worldwide.",0,-0.37421014826955085,0.05262677370306277
63271.0,GV_007114,7114,PCRFY,JPN,PANASONIC CORP,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,3600,335,"Electrical Equipment, Appliance, and Component Manufacturing",Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","Panasonic Corporation, together with its subsidiaries, develops, produces, sells, and services electrical and electronic products under the Panasonic brand name worldwide.",0,-0.2863368176129868,0.19478925585466866
63276.0,GV_007116,7116,MAT,USA,MATTEL INC,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,3942,339930,"Doll, Toy, and Game Manufacturing",Manufacturing,Miscellaneous Manufacturing,"Mattel, Inc., a children’s entertainment company, designs and produces toys and consumer products worldwide.",0,-0.12181115898993963,0.16701305202751543
70145.0,GV_007733,7733,NFG,USA,NATIONAL FUEL GAS CO,Utilities,Utilities,Gas Utilities,Gas Utilities,4924,221210,Natural Gas Distribution,Utilities,Utilities,National Fuel Gas Company operates as a diversified energy company.,0,-0.03203944867198738,0.32963947604508137
73887.0,GV_008092,8092,BRSWQ,USA,BRISTOW GROUP INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4522,481211,Nonscheduled Chartered Passenger Air Transportation,Transportation and Warehousing,Air Transportation,"Bristow Group Inc. provides industrial aviation services to the offshore energy companies in Europe Caspian, Africa, the Americas, and the Asia Pacific.",0,-0.023081327762914446,0.4284818173103981
80420.0,GV_008699,8699,POWL,USA,POWELL INDUSTRIES INC,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment,3613,335313,Switchgear and Switchboard Apparatus Manufacturing,Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing","Powell Industries, Inc., together with its subsidiaries, designs, develops, manufactures, sells, and services custom-engineered equipment and systems for the distribution, control, and monitoring of electrical energy.",0,-0.20240967197997561,0.029145644487223874
81362.0,GV_008850,8850,KWR,USA,QUAKER CHEMICAL CORP,Materials,Materials,Chemicals,Specialty Chemicals,2990,324191,Petroleum Lubricating Oil and Grease Manufacturing,Manufacturing,Petroleum and Coal Products Manufacturing,"Quaker Chemical Corporation, doing business as Quaker Houghton, engages in the development, production, and marketing of various formulated specialty chemical products for various industrial and manufacturing applications.",0,-0.34722658601441014,-0.16834979112555368
82166.0,GV_008958,8958,RAVN,USA,RAVEN INDUSTRIES INC,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates,3080,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,Manufacturing,Plastics and Rubber Products Manufacturing,"Raven Industries, Inc., a technology company, provides various products to customers in the industrial, agricultural, geo-membrane, construction, aerospace/defense, and commercial lighter-than-air markets worldwide.",0,-0.29755029683563394,-0.1177890032652161
86144.0,GV_009359,9359,SWY,USA,SAFEWAY INC,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail,5411,445110,Supermarkets and Other Grocery (except Convenience) Stores,Retail Trade,Food and Beverage Stores,Safeway Inc. operates as a food and drug retailer in the United States.,0,-0.10003916258325216,0.219555091327459
87347.0,GV_009465,9465,SLB,CUW,SCHLUMBERGER LTD,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"Schlumberger Limited supplies technology for reservoir characterization, drilling, production, and processing to the oil and gas industry worldwide.",0,-0.30842131719993887,0.30555118153825045
88941.0,GV_009599,9599,SMTC,USA,SEMTECH CORP,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Semtech Corporation designs, develops, manufactures, and markets analog and mixed-signal semiconductor products and advanced algorithms.",0,-0.19937120130015093,-0.12740694003223027
93389.0,GV_010000,10000,SMP,USA,STANDARD MOTOR PRODS,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment,3690,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Standard Motor Products, Inc. manufactures and distributes replacement parts for motor vehicles in the automotive aftermarket industry.",0,-0.11212732605861352,-0.0645129079087996
93456.0,GV_010005,10005,SRCTQ,USA,STANDARD REGISTER CO,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Commercial Printing,2761,323111,Commercial Printing (except Screen and Books),Manufacturing,Printing and Related Support Activities,"On Deember 18, 2015, SRC Liquidation Company went out of business as per its Chapter 11 liquidation filing under bankruptcy.",0,0.20832900164685966,0.3611362197243981
93751.0,GV_010035,10035,STT,USA,STATE STREET CORP,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6020,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","State Street Corporation, through its subsidiaries, provides a range of financial products and services to institutional investors worldwide.",0,-0.49486027861934473,-0.032366455944804876
95552.0,GV_010195,10195,SUP,USA,SUPERIOR INDUSTRIES INTL,Consumer Discretionary,Automobiles & Components,Auto Components,Auto Parts & Equipment,3714,336390,Other Motor Vehicle Parts Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Superior Industries International, Inc. designs, manufactures, and sells aluminum wheels to the original equipment manufacturers in North America and Europe.",0,-0.16895445887940314,0.13126828731874507
96289.0,GV_010332,10332,RSHCQ,USA,RS LEGACY CORP,Consumer Discretionary,Retailing,Specialty Retail,Computer & Electronics Retail,5731,443142,Electronics Stores,Retail Trade,Electronics and Appliance Stores,"On October 7, 2015, RS Legacy Corporation went out of business as per its Chapter 11 liquidation filing under bankruptcy.",0,0.25686373019035075,0.21208073308105238
100885.0,GV_010867,10867,UNP,USA,UNION PACIFIC CORP,Industrials,Transportation,Road & Rail,Railroads,4011,482111,Line-Haul Railroads,Transportation and Warehousing,Rail Transportation,"Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, engages in the railroad business in the United States.",0,-0.19511543436710663,-0.05451260640600429
101984.0,GV_027828,27828,UEIC,USA,UNIVERSAL ELECTRONICS INC,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Consumer Electronics,3651,334310,Audio and Video Equipment Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Universal Electronics Inc. designs, develops, and manufactures pre-programmed and universal control products, audio-video (AV) accessories, and intelligent wireless security and smart home products for consumer electronics, subscription broadcasting, home entertainment, automation, security, and hospitality and climate control markets.",0,0.15798534310121204,-0.17279693328455534
103379.0,GV_011060,11060,VFC,USA,VF CORP,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods",2320,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,Manufacturing,Apparel Manufacturing,"V.F. Corporation engages in the design, production, procurement, marketing, and distribution of branded lifestyle apparel, footwear, and related products for men, women, and children in the Americas, Europe, and the Asia-Pacific.",0,-0.1566578218706318,-0.1327277395841036
106040.0,GV_011399,11399,WDC,USA,WESTERN DIGITAL CORP,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3572,334112,Computer Storage Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Western Digital Corporation develops, manufactures, and sells data storage devices and solutions worldwide.",0,-0.082083226385129,-0.0466220958528065
110471.0,GV_011566,11566,WWW,USA,WOLVERINE WORLD WIDE,Consumer Discretionary,Consumer Durables & Apparel,"Textiles, Apparel & Luxury Goods",Footwear,3140,3162,Footwear Manufacturing,Manufacturing,Leather and Allied Product Manufacturing,"Wolverine World Wide, Inc. designs, manufactures, sources, markets, licenses, and distributes footwear, apparel, and accessories in the United States, Europe, the Middle East, Africa, the Asia Pacific, Canada and Latin America.",0,-0.09663538175377043,0.06502571151968195
314808.0,GV_002270,2270,VAL,GBR,VALARIS PLC,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1381,213111,Drilling Oil and Gas Wells,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Valaris plc provides offshore drilling services in various water depths worldwide.,0,-0.2409595018468258,0.4844977983468281
315213.0,GV_002312,2312,RHI,USA,ROBERT HALF INTL INC,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services,7363,561320,Temporary Help Services,Administrative and Support and Waste Management and Remediation Services,Administrative and Support Services,"Robert Half International Inc. provides staffing and risk consulting services in North America, South America, Europe, Asia, and Australia.",0,-0.30286586041518904,-0.2610967336295672
315852.0,GV_006788,6788,RRC,USA,RANGE RESOURCES CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Range Resources Corporation operates as an independent natural gas, natural gas liquids (NGLs), and oil company in the United States.",0,-0.07424925606722363,0.49138351419776627
320575.0,GV_009835,9835,PESXQ,USA,PIONEER ENERGY SERVICES CORP,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,Pioneer Energy Services Corp. provides land-based drilling and production services to oil and gas exploration and production companies.,0,-0.1833872093340135,0.39550624613505864
723125.0,GV_007343,7343,MU,USA,MICRON TECHNOLOGY INC,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,3674,334413,Semiconductor and Related Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Micron Technology, Inc. manufactures and sells memory and storage solutions worldwide.",0,-0.16124536576192802,-0.04716118025150151
723188.0,GV_016790,16790,CBU,USA,COMMUNITY BANK SYSTEM INC,Financials,Banks,Banks,Regional Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Community Bank System, Inc. operates as the bank holding company for Community Bank, N.A. that provides various banking and other financial services to retail, commercial, and municipal customers.",0,-0.4344540228768741,-0.2361173756949323
724571.0,GV_012403,12403,FREDQ,USA,FREDS INC,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452319,All Other General Merchandise Stores,Retail Trade,General Merchandise Stores,"Fred's, Inc., together with its subsidiaries, sells general merchandise through its retail discount stores and full service pharmacies.",0,0.21193775103381016,0.060646347014031654
729580.0,GV_002124,2124,BELFA,USA,BEL FUSE INC,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Components,3677,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",Manufacturing,Computer and Electronic Product Manufacturing,"Bel Fuse Inc. designs, manufactures, markets, and sells products that are used in the networking, telecommunication, high-speed data transmission, commercial aerospace, military, broadcasting, transportation, and consumer electronic industries in North America, Asia, and Europe.",0,-0.270522611875899,0.02918850965258954
730263.0,GV_010549,10549,THO,USA,THOR INDUSTRIES INC,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers,3790,336214,Travel Trailer and Camper Manufacturing,Manufacturing,Transportation Equipment Manufacturing,"Thor Industries, Inc., through its subsidiaries, designs, manufactures, and sells recreational vehicles (RVs), and related parts and accessories primarily in the United States, Canada, and Europe.",0,-0.34394859060910876,-0.09113130210603065
736744.0,GV_014010,14010,TGA,CAN,TRANSGLOBE ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,211120,Crude Petroleum Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"TransGlobe Energy Corporation, together with its subsidiaries, engages in the acquisition, exploration, development, and production of crude oil and natural gas in Egypt and Canada.",0,-0.1327674197285065,0.456775503327906
790070.0,GV_012053,12053,EMC,USA,EMC CORP/MA,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",3572,334112,Computer Storage Device Manufacturing,Manufacturing,Computer and Electronic Product Manufacturing,"Dell EMC develops, delivers, and supports information infrastructure and virtual infrastructure technologies, solutions, and services.",0,-0.03915828255333212,0.17024181485271392
801166.0,GV_008702,8702,POW.,CAN,POWER CORP CANADA,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Power Corporation of Canada operates as diversified international management and holding company with interests in the financial services, sustainable and renewable energy, asset management, and other business sectors in North America, Europe, and Asia.",0,-0.21000686871778743,0.08180808278376686
812074.0,GV_008215,8215,OI,USA,O-I GLASS INC,Materials,Materials,Containers & Packaging,Metal & Glass Containers,3221,327213,Glass Container Manufacturing,Manufacturing,Nonmetallic Mineral Product Manufacturing,"O-I Glass, Inc., through its subsidiaries, manufactures and sells glass containers to food and beverage manufacturers primarily in the Americas, Europe, and the Asia Pacific.",0,-0.2104754865657957,0.22293399701155162
817411.0,GV_015607,15607,PWF.,CAN,POWER FINANCIAL CORP,Financials,Insurance,Insurance,Life & Health Insurance,6311,524113,Direct Life Insurance Carriers,Finance and Insurance,Insurance Carriers and Related Activities,"Power Financial Corporation provides financial services in Canada, the United States, Europe, and Asia.",0,-0.3458001573513197,0.10537922036041192
821026.0,GV_001659,1659,ANDE,USA,ANDERSONS INC,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors,5150,424510,Grain and Field Bean Merchant Wholesalers,Wholesale Trade,"Merchant Wholesalers, Nondurable Goods","The Andersons, Inc., an agriculture company, operates in the grain, ethanol, plant nutrient, and rail sectors in the United States and internationally.",0,-0.23194360341464618,0.12328605277704038
835011.0,GV_014891,14891,MGPI,USA,MGP INGREDIENTS INC,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Distillers & Vintners,2085,312140,Distilleries,Manufacturing,Beverage and Tobacco Product Manufacturing,"MGP Ingredients, Inc., together with its subsidiaries, produces and supplies distilled spirits, and specialty wheat proteins and starch food ingredients.",0,-0.09760948520219702,0.0127466199805264
836157.0,GV_014954,14954,LNN,USA,LINDSAY CORP,Industrials,Capital Goods,Machinery,Agricultural & Farm Machinery,3523,333111,Farm Machinery and Equipment Manufacturing,Manufacturing,Machinery Manufacturing,"Lindsay Corporation, together with its subsidiaries, provides water management and road infrastructure products and services in the United States and internationally.",0,-0.023289851245510588,0.24463221587400147
844965.0,GV_021237,21237,TTI,USA,TETRA TECHNOLOGIES INC/DE,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1389,213112,Support Activities for Oil and Gas Operations,"Mining, Quarrying, and Oil and Gas Extraction",Support Activities for Mining,"TETRA Technologies, Inc., together with its subsidiaries, operates as a diversified oil and gas services company.",0,-0.16356809930200408,0.34073971612599735
858446.0,GV_020067,20067,IHG,GBR,INTERCONTINENTAL HOTELS GRP,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines",7011,721110,Hotels (except Casino Hotels) and Motels,Accommodation and Food Services,Accommodation,"InterContinental Hotels Group PLC owns, manages, franchises, and leases hotels in the Americas, Europe, Asia, the Middle East, Africa, and Greater China.",0,-0.11223733995167698,0.06949950050617422
859598.0,GV_026021,26021,CKH,USA,SEACOR HOLDINGS INC,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,4412,483111,Deep Sea Freight Transportation,Transportation and Warehousing,Water Transportation,"SEACOR Holdings Inc. engages in transportation and logistics, risk management consultancy, and other businesses in the United States and internationally.",0,-0.18715078810373728,0.25503947510098024
866273.0,GV_023195,23195,MTRX,USA,MATRIX SERVICE CO,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services,1623,237120,Oil and Gas Pipeline and Related Structures Construction,Construction,Heavy and Civil Engineering Construction,"Matrix Service Company provides engineering, fabrication, infrastructure, construction, and maintenance services primarily to the oil, gas, power, petrochemical, industrial, agricultural, mining, and minerals markets in the United States, Canada, and internationally.",0,-0.13963639274071307,0.20881749435851527
874499.0,GV_026069,26069,GPOR,USA,GULFPORT ENERGY CORP,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production,1311,2111,Oil and Gas Extraction,"Mining, Quarrying, and Oil and Gas Extraction",Oil and Gas Extraction,"Gulfport Energy Corporation engages in the exploration, development, acquisition, and production of natural gas, crude oil, and natural gas liquids (NGL) in the United States.",0,-0.06799298226654317,0.4363355217370042
874761.0,GV_024216,24216,AES,USA,AES CORP (THE),Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders,4991,22111,Electric Power Generation,Utilities,Utilities,The AES Corporation operates as a diversified power generation and utility company.,0,0.05575438686034844,0.12822250293778542
876523.0,GV_024430,24430,EZPW,USA,EZCORP INC  -CL A,Financials,Diversified Financials,Consumer Finance,Consumer Finance,5900,522298,All Other Nondepository Credit Intermediation,Finance and Insurance,Credit Intermediation and Related Activities,"EZCORP, Inc. provides pawn loans.",0,-0.14254073825819574,0.24588456150193286
878518.0,GV_025092,25092,TGB,CAN,TASEKO MINES LTD,Materials,Materials,Metals & Mining,Copper,1000,212230,"Copper, Nickel, Lead, and Zinc Mining","Mining, Quarrying, and Oil and Gas Extraction",Mining (except Oil and Gas),"Taseko Mines Limited, a mining company, acquires, develops, and operates mineral properties in Canada and the United States.",0,-0.06488090538360226,0.2851604877250969
878726.0,GV_011944,11944,TUES,USA,TUESDAY MORNING CORP,Consumer Discretionary,Retailing,Multiline Retail,General Merchandise Stores,5331,452319,All Other General Merchandise Stores,Retail Trade,General Merchandise Stores,Tuesday Morning Corporation operates as an off-price retailer in the United States.,0,-0.14294445020652227,0.31464804463191864
880771.0,GV_025047,25047,SCLN,USA,SCICLONE PHARMACEUTICALS INC,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"SciClone Pharmaceuticals, Inc., a specialty pharmaceutical company, provides therapies for oncology, infectious diseases, and cardiovascular disorders in China, the United States, and Hong Kong.",0,-0.07169915496828287,0.12791447422093988
883237.0,GV_025030,25030,VRTS,USA,VIRTUS INVESTMENT PTNRS INC,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks,6282,523920,Portfolio Managemen,Finance and Insurance,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities","Virtus Investment Partners, Inc. is a publicly owned investment manager.",0,-0.43999269270568075,-0.022062951788229715
889132.0,GV_104598,104598,PKX,KOR,POSCO,Materials,Materials,Metals & Mining,Steel,3312,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Manufacturing,Primary Metal Manufacturing,POSCO manufactures and sells steel rolled products and plates in South Korea and internationally.,0,-0.034184635188889166,0.45315908992781107
891478.0,GV_014140,14140,SAN,ESP,BANCO SANTANDER SA,Financials,Banks,Banks,Diversified Banks,6020,522110,Commercial Banking,Finance and Insurance,Credit Intermediation and Related Activities,"Banco Santander, S.A., together with its subsidiaries, provides various retail and commercial banking products and services for individual and corporate clients worldwide.",0,-0.3066717119554069,0.24911609945931174
896264.0,GV_063863,63863,USNA,USA,USANA HEALTH SCIENCES INC,Consumer Staples,Household & Personal Products,Personal Products,Personal Products,2834,325412,Pharmaceutical Preparation Manufacturing,Manufacturing,Chemical Manufacturing,"USANA Health Sciences, Inc. develops, manufactures, and sells science-based nutritional and personal care products.",0,0.03895517798761375,0.1421092628045313
901576.0,GV_015319,15319,REPYY,ESP,REPSOL SA,Energy,Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas,2911,324110,Petroleum Refineries,Manufacturing,Petroleum and Coal Products Manufacturing,"Repsol, S.A. operates as an integrated energy company worldwide.",0,-0.130653900888317,0.33833736088213384
910406.0,GV_029609,29609,HAIN,USA,HAIN CELESTIAL GROUP INC,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,2000,311,Food Manufacturing,Manufacturing,Food Manufacturing,"The Hain Celestial Group, Inc. manufactures, markets, distributes, and sells organic and natural products.",0,-0.03255043462460913,0.05575749609471697
912505.0,GV_029039,29039,ENIA,CHL,ENEL AMERICAS SA,Utilities,Utilities,Electric Utilities,Electric Utilities,4911,2211,"Electric Power Generation, Transmission and Distribution",Utilities,Utilities,"Enel Américas S.A., through its subsidiaries, operates as an electricity utility company in Argentina, Brazil, Colombia, and Peru.",0,0.23227507254363955,0.39982847461145393
